 1.40350001975894E+0001  3077
 1.40610001981258E+0001  3056
 1.40870001986622E+0001  2979
 1.41130001991987E+0001  2972
 1.41390001997351E+0001  3002
 1.41650002002716E+0001  3030
 1.41910002008080E+0001  3025
 1.42170002013444E+0001  2963
 1.42430002018809E+0001  2960
 1.42690002024173E+0001  2969
 1.42950002029538E+0001  2926
 1.43210002034902E+0001  2942
 1.43470002040267E+0001  2969
 1.43730002045631E+0001  2922
 1.43990002050995E+0001  2918
 1.44250002056360E+0001  2954
 1.44510002061724E+0001  2959
 1.44770002067089E+0001  2974
 1.45030002072453E+0001  3007
 1.45290002077817E+0001  2960
 1.45550002083182E+0001  3025
 1.45810002088546E+0001  3046
 1.46070002093911E+0001  2987
 1.46330002099275E+0001  2904
 1.46590002104640E+0001  2884
 1.46850002110004E+0001  2941
 1.47110002115368E+0001  2918
 1.47370002120733E+0001  2966
 1.47630002126097E+0001  2917
 1.47890002131462E+0001  2850
 1.48150002136826E+0001  2888
 1.48410002142190E+0001  2978
 1.48670002147555E+0001  2903
 1.48930002152919E+0001  2824
 1.49190002158284E+0001  2851
 1.49450002163648E+0001  2855
 1.49710002169013E+0001  2922
 1.49970002174377E+0001  2899
 1.50230002179741E+0001  2829
 1.50490002185106E+0001  2821
 1.50750002190470E+0001  2926
 1.51010002195835E+0001  2899
 1.51270002201199E+0001  2833
 1.51530002206563E+0001  2817
 1.51790002211928E+0001  2878
 1.52050002217292E+0001  2852
 1.52310002222657E+0001  2796
 1.52570002228021E+0001  2894
 1.52830002233386E+0001  2907
 1.53090002238750E+0001  2907
 1.53350002244114E+0001  2949
 1.53610002249479E+0001  2889
 1.53870002254843E+0001  2883
 1.54130002260208E+0001  2803
 1.54390002265572E+0001  2831
 1.54650002270937E+0001  2893
 1.54910002276301E+0001  2925
 1.55170002281665E+0001  2902
 1.55430002287030E+0001  2959
 1.55690002292394E+0001  2915
 1.55950002297759E+0001  2836
 1.56210002303123E+0001  2889
 1.56470002308487E+0001  2828
 1.56730002313852E+0001  2960
 1.56990002319216E+0001  2965
 1.57250002324581E+0001  2908
 1.57510002329945E+0001  2946
 1.57770002335310E+0001  2939
 1.58030002340674E+0001  2920
 1.58290002346038E+0001  2872
 1.58550002351403E+0001  2920
 1.58810002356767E+0001  3007
 1.59070002362132E+0001  2985
 1.59330002367496E+0001  2947
 1.59590002372860E+0001  2902
 1.59850002378225E+0001  2865
 1.60110002383590E+0001  2905
 1.60370002388954E+0001  2924
 1.60630002394319E+0001  2921
 1.60890002399683E+0001  2969
 1.61150002405047E+0001  2905
 1.61410002410412E+0001  2961
 1.61670002415776E+0001  2803
 1.61930002421141E+0001  2938
 1.62190002426505E+0001  2910
 1.62450002431870E+0001  2916
 1.62710002437234E+0001  2955
 1.62970002442598E+0001  2914
 1.63230002447963E+0001  2923
 1.63490002453327E+0001  2974
 1.63750002458692E+0001  2988
 1.64010002464056E+0001  2977
 1.64270002469420E+0001  3066
 1.64530002474785E+0001  3077
 1.64790002480149E+0001  2992
 1.65050002485514E+0001  3048
 1.65310002490878E+0001  2949
 1.65570002496243E+0001  2908
 1.65830002501607E+0001  2984
 1.66090002506971E+0001  3028
 1.66350002512336E+0001  3020
 1.66610002517700E+0001  2989
 1.66870002523065E+0001  2975
 1.67130002528429E+0001  2942
 1.67390002533793E+0001  2957
 1.67650002539158E+0001  3022
 1.67910002544522E+0001  3016
 1.68170002549887E+0001  3054
 1.68430002555251E+0001  3104
 1.68690002560616E+0001  3043
 1.68950002565980E+0001  3011
 1.69210002571344E+0001  3019
 1.69470002576709E+0001  3040
 1.69730002582073E+0001  3031
 1.69990002587438E+0001  2975
 1.70250002592802E+0001  2998
 1.70510002598166E+0001  3047
 1.70770002603531E+0001  3062
 1.71030002608895E+0001  3027
 1.71290002614260E+0001  3031
 1.71550002619624E+0001  3102
 1.71810002624989E+0001  3077
 1.72070002630353E+0001  3012
 1.72330002635717E+0001  2985
 1.72590002641082E+0001  3049
 1.72850002646446E+0001  3091
 1.73110002651811E+0001  3002
 1.73370002657175E+0001  3085
 1.73630002662539E+0001  3020
 1.73890002667904E+0001  3021
 1.74150002673268E+0001  3088
 1.74410002678633E+0001  3081
 1.74670002683997E+0001  3044
 1.74930002689362E+0001  3057
 1.75190002694726E+0001  3135
 1.75450002700090E+0001  3093
 1.75710002705455E+0001  3096
 1.75970002710819E+0001  3080
 1.76230002716184E+0001  3163
 1.76490002721548E+0001  3101
 1.76750002726912E+0001  3012
 1.77010002732277E+0001  3062
 1.77270002737641E+0001  3075
 1.77530002743006E+0001  3150
 1.77790002748370E+0001  3061
 1.78050002753735E+0001  3014
 1.78310002759099E+0001  3092
 1.78570002764463E+0001  3134
 1.78830002769828E+0001  3041
 1.79090002775192E+0001  3107
 1.79350002780557E+0001  3076
 1.79610002785921E+0001  3056
 1.79870002791286E+0001  3030
 1.80130002796650E+0001  3002
 1.80390002802014E+0001  3229
 1.80650002807379E+0001  3146
 1.80910002812743E+0001  3129
 1.81170002818108E+0001  3058
 1.81430002823472E+0001  3052
 1.81690002828836E+0001  3090
 1.81950002834201E+0001  3057
 1.82210002839565E+0001  3110
 1.82470002844930E+0001  3151
 1.82730002850294E+0001  3093
 1.82990002855659E+0001  3046
 1.83250002861023E+0001  3015
 1.83510002866387E+0001  3017
 1.83770002871752E+0001  3050
 1.84030002877116E+0001  3040
 1.84290002882481E+0001  3067
 1.84550002887845E+0001  3152
 1.84810002893209E+0001  3161
 1.85070002898574E+0001  3056
 1.85330002903938E+0001  3100
 1.85590002909303E+0001  3027
 1.85850002914667E+0001  3098
 1.86110002920032E+0001  3091
 1.86370002925396E+0001  3115
 1.86630002930760E+0001  3149
 1.86890002936125E+0001  3138
 1.87150002941489E+0001  3087
 1.87410002946854E+0001  3062
 1.87670002952218E+0001  3124
 1.87930002957582E+0001  3075
 1.88190002962947E+0001  3100
 1.88450002968311E+0001  3137
 1.88710002973676E+0001  3125
 1.88970002979040E+0001  3114
 1.89230002984405E+0001  3087
 1.89490002989769E+0001  3168
 1.89750002995133E+0001  3118
 1.90010003000498E+0001  3130
 1.90270003005862E+0001  3137
 1.90530003011227E+0001  3078
 1.90790003016591E+0001  3016
 1.91050003021955E+0001  2995
 1.91310003027320E+0001  3054
 1.91570003032684E+0001  3053
 1.91830003038049E+0001  3127
 1.92090003043413E+0001  3157
 1.92350003048778E+0001  3106
 1.92610003054142E+0001  3082
 1.92870003059506E+0001  3090
 1.93130003064871E+0001  3094
 1.93390003070235E+0001  3123
 1.93650003075600E+0001  3148
 1.93910003080964E+0001  3127
 1.94170003086329E+0001  3136
 1.94430003091693E+0001  3098
 1.94690003097057E+0001  3039
 1.94950003102422E+0001  3034
 1.95210003107786E+0001  3018
 1.95470003113151E+0001  3085
 1.95730003118515E+0001  3159
 1.95990003123879E+0001  3152
 1.96250003129244E+0001  3139
 1.96510003134608E+0001  3157
 1.96770003139973E+0001  3182
 1.97030003145337E+0001  3112
 1.97290003150702E+0001  3104
 1.97550003156066E+0001  3120
 1.97810003161430E+0001  3178
 1.98070003166795E+0001  3150
 1.98330003172159E+0001  3093
 1.98590003177524E+0001  3136
 1.98850003182888E+0001  3210
 1.99110003188252E+0001  3208
 1.99370003193617E+0001  3167
 1.99630003198981E+0001  3223
 1.99890003204346E+0001  3215
 2.00150003209710E+0001  3202
 2.00410003215075E+0001  3178
 2.00670003220439E+0001  3160
 2.00930003225803E+0001  3224
 2.01190003231168E+0001  3267
 2.01450003236532E+0001  3238
 2.01710003241897E+0001  3192
 2.01970003247261E+0001  3211
 2.02230003252625E+0001  3212
 2.02490003257990E+0001  3153
 2.02750003263354E+0001  3133
 2.03010003268719E+0001  3140
 2.03270003274083E+0001  3157
 2.03530003279448E+0001  3209
 2.03790003284812E+0001  3199
 2.04050003290176E+0001  3320
 2.04310003295541E+0001  3252
 2.04570003300905E+0001  3290
 2.04830003306270E+0001  3356
 2.05090003311634E+0001  3144
 2.05350003316998E+0001  3292
 2.05610003322363E+0001  3185
 2.05870003327727E+0001  3238
 2.06130003333092E+0001  3281
 2.06390003338456E+0001  3371
 2.06650003343821E+0001  3316
 2.06910003349185E+0001  3164
 2.07170003354549E+0001  3333
 2.07430003359914E+0001  3367
 2.07690003365278E+0001  3300
 2.07950003370643E+0001  3242
 2.08210003376007E+0001  3256
 2.08470003381371E+0001  3231
 2.08730003386736E+0001  3257
 2.08990003392100E+0001  3321
 2.09250003397465E+0001  3208
 2.09510003402829E+0001  3373
 2.09770003408194E+0001  3213
 2.10030003413558E+0001  3259
 2.10290003418922E+0001  3276
 2.10550003424287E+0001  3159
 2.10810003429651E+0001  3268
 2.11070003435016E+0001  3326
 2.11330003440380E+0001  3313
 2.11590003445745E+0001  3310
 2.11850003451109E+0001  3189
 2.12110003456473E+0001  3348
 2.12370003461838E+0001  3277
 2.12630003467202E+0001  3305
 2.12890003472567E+0001  3363
 2.13150003477931E+0001  3375
 2.13410003483295E+0001  3380
 2.13670003488660E+0001  3311
 2.13930003494024E+0001  3291
 2.14190003499389E+0001  3299
 2.14450003504753E+0001  3310
 2.14710003510118E+0001  3276
 2.14970003515482E+0001  3360
 2.15230003520846E+0001  3322
 2.15490003526211E+0001  3403
 2.15750003531575E+0001  3404
 2.16010003536940E+0001  3379
 2.16270003542304E+0001  3384
 2.16530003547668E+0001  3388
 2.16790003553033E+0001  3346
 2.17050003558397E+0001  3388
 2.17310003563762E+0001  3370
 2.17570003569126E+0001  3374
 2.17830003574491E+0001  3354
 2.18090003579855E+0001  3324
 2.18350003585219E+0001  3356
 2.18610003590584E+0001  3402
 2.18870003595948E+0001  3389
 2.19130003601313E+0001  3373
 2.19390003606677E+0001  3425
 2.19650003612041E+0001  3436
 2.19910003617406E+0001  3393
 2.20170003622770E+0001  3413
 2.20430003628135E+0001  3483
 2.20690003633499E+0001  3505
 2.20950003638864E+0001  3432
 2.21210003644228E+0001  3394
 2.21470003649592E+0001  3439
 2.21730003654957E+0001  3414
 2.21990003660321E+0001  3414
 2.22250003665686E+0001  3434
 2.22510003671050E+0001  3400
 2.22770003676414E+0001  3448
 2.23030003681779E+0001  3425
 2.23290003687143E+0001  3367
 2.23550003692508E+0001  3405
 2.23810003697872E+0001  3461
 2.24070003703237E+0001  3487
 2.24330003708601E+0001  3463
 2.24590003713965E+0001  3451
 2.24850003719330E+0001  3406
 2.25110003724694E+0001  3543
 2.25370003730059E+0001  3467
 2.25630003735423E+0001  3502
 2.25890003740788E+0001  3539
 2.26150003746152E+0001  3466
 2.26410003751516E+0001  3324
 2.26670003756881E+0001  3427
 2.26930003762245E+0001  3510
 2.27190003767610E+0001  3556
 2.27450003772974E+0001  3486
 2.27710003778338E+0001  3460
 2.27970003783703E+0001  3548
 2.28230003789067E+0001  3457
 2.28490003794432E+0001  3556
 2.28750003799796E+0001  3532
 2.29010003805161E+0001  3521
 2.29270003810525E+0001  3527
 2.29530003815889E+0001  3516
 2.29790003821254E+0001  3468
 2.30050003826618E+0001  3508
 2.30310003831983E+0001  3540
 2.30570003837347E+0001  3465
 2.30830003842711E+0001  3424
 2.31090003848076E+0001  3569
 2.31350003853440E+0001  3550
 2.31610003858805E+0001  3564
 2.31870003864169E+0001  3545
 2.32130003869534E+0001  3610
 2.32390003874898E+0001  3605
 2.32650003880262E+0001  3534
 2.32910003885627E+0001  3510
 2.33170003890991E+0001  3570
 2.33430003896356E+0001  3567
 2.33690003901720E+0001  3534
 2.33950003907084E+0001  3525
 2.34210003912449E+0001  3588
 2.34470003917813E+0001  3551
 2.34730003923178E+0001  3583
 2.34990003928542E+0001  3668
 2.35250003933907E+0001  3602
 2.35510003939271E+0001  3589
 2.35770003944635E+0001  3558
 2.36030003950000E+0001  3495
 2.36290003955364E+0001  3653
 2.36550003960729E+0001  3521
 2.36810003966093E+0001  3456
 2.37070003971457E+0001  3536
 2.37330003976822E+0001  3661
 2.37590003982186E+0001  3672
 2.37850003987551E+0001  3601
 2.38110003992915E+0001  3665
 2.38370003998280E+0001  3626
 2.38630004003644E+0001  3584
 2.38890004009008E+0001  3627
 2.39150004014373E+0001  3564
 2.39410004019737E+0001  3622
 2.39670004025102E+0001  3677
 2.39930004030466E+0001  3642
 2.40190004035830E+0001  3631
 2.40450004041195E+0001  3681
 2.40710004046559E+0001  3606
 2.40970004051924E+0001  3637
 2.41230004057288E+0001  3647
 2.41490004062653E+0001  3664
 2.41750004068017E+0001  3633
 2.42010004073381E+0001  3700
 2.42270004078746E+0001  3658
 2.42530004084110E+0001  3582
 2.42790004089475E+0001  3637
 2.43050004094839E+0001  3604
 2.43310004100204E+0001  3627
 2.43570004105568E+0001  3610
 2.43830004110932E+0001  3547
 2.44090004116297E+0001  3591
 2.44350004121661E+0001  3597
 2.44610004127026E+0001  3620
 2.44870004132390E+0001  3619
 2.45130004137754E+0001  3605
 2.45390004143119E+0001  3647
 2.45650004148483E+0001  3656
 2.45910004153848E+0001  3667
 2.46170004159212E+0001  3614
 2.46430004164577E+0001  3581
 2.46690004169941E+0001  3615
 2.46950004175305E+0001  3598
 2.47210004180670E+0001  3564
 2.47470004186034E+0001  3589
 2.47730004191399E+0001  3586
 2.47990004196763E+0001  3580
 2.48250004202127E+0001  3632
 2.48510004207492E+0001  3589
 2.48770004212856E+0001  3617
 2.49030004218221E+0001  3659
 2.49290004223585E+0001  3613
 2.49550004228950E+0001  3626
 2.49810004234314E+0001  3644
 2.50070004239678E+0001  3603
 2.50330004245043E+0001  3580
 2.50590004250407E+0001  3625
 2.50850004255772E+0001  3695
 2.51110004261136E+0001  3716
 2.51370004266500E+0001  3708
 2.51630004271865E+0001  3696
 2.51890004277229E+0001  3713
 2.52150004282594E+0001  3734
 2.52410004287958E+0001  3614
 2.52670004293323E+0001  3614
 2.52930004298687E+0001  3686
 2.53190004304051E+0001  3698
 2.53450004309416E+0001  3685
 2.53710004314780E+0001  3626
 2.53970004320145E+0001  3713
 2.54230004325509E+0001  3612
 2.54490004330873E+0001  3635
 2.54750004336238E+0001  3642
 2.55010004341602E+0001  3619
 2.55270004346967E+0001  3604
 2.55530004352331E+0001  3638
 2.55790004357696E+0001  3559
 2.56050004363060E+0001  3653
 2.56310004368424E+0001  3638
 2.56570004373789E+0001  3619
 2.56830004379153E+0001  3597
 2.57090004384518E+0001  3549
 2.57350004389882E+0001  3596
 2.57610004395247E+0001  3697
 2.57870004400611E+0001  3736
 2.58130004405975E+0001  3574
 2.58390004411340E+0001  3543
 2.58650004416704E+0001  3666
 2.58910004422069E+0001  3652
 2.59170004427433E+0001  3527
 2.59430004432797E+0001  3583
 2.59690004438162E+0001  3614
 2.59950004443526E+0001  3572
 2.60210004448891E+0001  3629
 2.60470004454255E+0001  3525
 2.60730004459620E+0001  3675
 2.60990004464984E+0001  3587
 2.61250004470348E+0001  3574
 2.61510004475713E+0001  3673
 2.61770004481077E+0001  3585
 2.62030004486442E+0001  3588
 2.62290004491806E+0001  3621
 2.62550004497170E+0001  3578
 2.62810004502535E+0001  3664
 2.63070004507899E+0001  3657
 2.63330004513264E+0001  3774
 2.63590004518628E+0001  3600
 2.63850004523993E+0001  3507
 2.64110004529357E+0001  3589
 2.64370004534721E+0001  3611
 2.64630004540086E+0001  3546
 2.64890004545450E+0001  3595
 2.65150004550815E+0001  3627
 2.65410004556179E+0001  3718
 2.65670004561543E+0001  3624
 2.65930004566908E+0001  3629
 2.66190004572272E+0001  3783
 2.66450004577637E+0001  3679
 2.66710004583001E+0001  3655
 2.66970004588366E+0001  3655
 2.67230004593730E+0001  3660
 2.67490004599094E+0001  3637
 2.67750004604459E+0001  3636
 2.68010004609823E+0001  3554
 2.68270004615188E+0001  3592
 2.68530004620552E+0001  3582
 2.68790004625916E+0001  3607
 2.69050004631281E+0001  3630
 2.69310004636645E+0001  3618
 2.69570004642010E+0001  3623
 2.69830004647374E+0001  3593
 2.70090004652739E+0001  3569
 2.70350004658103E+0001  3593
 2.70610004663467E+0001  3604
 2.70870004668832E+0001  3622
 2.71130004674196E+0001  3590
 2.71390004679561E+0001  3580
 2.71650004684925E+0001  3658
 2.71910004690289E+0001  3636
 2.72170004695654E+0001  3636
 2.72430004701018E+0001  3681
 2.72690004706383E+0001  3653
 2.72950004711747E+0001  3643
 2.73210004717112E+0001  3640
 2.73470004722476E+0001  3624
 2.73730004727840E+0001  3654
 2.73990004733205E+0001  3684
 2.74250004738569E+0001  3703
 2.74510004743934E+0001  3716
 2.74770004749298E+0001  3665
 2.75030004754663E+0001  3658
 2.75290004760027E+0001  3681
 2.75550004765391E+0001  3672
 2.75810004770756E+0001  3578
 2.76070004776120E+0001  3492
 2.76330004781485E+0001  3595
 2.76590004786849E+0001  3683
 2.76850004792213E+0001  3794
 2.77110004797578E+0001  3775
 2.77370004802942E+0001  3678
