#Loaded datafile ../DD205_4_KOELNPPMS_HYST_100OE_300K.DAT
#B/T	M/memu	sM/memu
2.81591162109375	-43.9750610166562	0.00362581858606064
2.82716689453125	-45.330381697937895	0.00326302921258471
2.83742060546875	-44.162326385601006	0.00314142720705667
2.84890126953125	-48.6101605944751	0.0028856426651785
2.8578998046875	-45.1254579366635	0.0033793993978048498
2.86863916015625	-46.221913819098305	0.0034630296294575298
2.87938583984375	-46.363926809115796	0.00297863890221681
2.8901224609375	-49.212703905434	0.0033816754119651
2.90009091796875	-48.6547800993719	0.00317645067284279
2.9096462890625	-48.004447678473	0.00354171165623519
2.91861611328125	-50.1505618388109	0.0031305433285086096
2.928607421875	-49.8136832559922	0.0032135914922839003
2.93735185546875	-49.5462395132745	0.0029537287353405
2.94910458984375	-47.498456437855104	0.00276695222459878
2.9595876953125	-50.971366793724606	0.00310669324320251
2.970332421875	-52.6378979445004	0.00353567422710946
2.98083388671875	-52.2172272534755	0.0033620674045341903
2.99033916015625	-52.1868352691248	0.00397196082251241
3.00082470703125	-52.3391182891876	0.0030627793311562
3.0105615234375	-52.4926022926198	0.00274282000291737
3.02103154296875	-51.005508788803894	0.0026846089502563604
3.03179140625	-53.7087635215975	0.00350314745347019
3.04329169921875	-50.6817675243774	0.00309555599673638
3.0550310546875	-52.8626863501206	0.00368722412107732
3.06429423828125	-53.57177679262309	0.00330755377667457
3.07504345703125	-53.206108690848794	0.00338070899960602
3.08551669921875	-54.3095452570031	0.00335854258167562
3.0960154296875	-57.8486389665381	0.00287168821260632
3.10775361328125	-52.457994790342205	0.00347755232243321
3.11901806640625	-57.8421579261698	0.00371080849772523
3.1295076171875	-54.01764526856879	0.00407223274219547
3.14075810546875	-52.7433707427989	0.0041741556195443496
3.1512443359375	-55.2278493047089	0.004495796520643389
3.1632462890625	-56.9147949770032	0.00405350767881875
3.17297802734375	-59.9986390707627	0.00403318874532271
3.1837404296875	-56.74340911691559	0.00337762662216804
3.19524130859375	-59.89718497133679	0.00405680670426269
3.20626162109375	-57.2029681223137	0.004584322040483
3.21597392578125	-56.4126186337936	0.00344824103835777
3.22547041015625	-57.0369574753246	0.00356103985393706
3.2352083984375	-57.34185679964651	0.00305634441273478
3.2444619140625	-57.609970820468504	0.00434802820509906
3.2549396484375	-60.58289026301709	0.00468521658555579
3.26592333984375	-57.6860564496125	0.00522837938785962
3.275913671875	-61.8287108690097	0.0044331883979483195
3.2856697265625	-59.41611077028799	0.00430280006391326
3.2954171875	-61.5607033738129	0.00310416338813749
3.3064255859375	-59.101909851569594	0.0037142908583072303
3.3159091796875	-59.203068438708996	0.00364734116960858
3.3256685546875	-61.3357263258958	0.00383398867532678
3.3359275390625	-62.080232109020194	0.00385725613251715
3.3476283203125	-63.31444892687521	0.00391893307187382
3.3583880859375	-64.85235901290011	0.00340576572346093
3.370123828125	-61.267207983976206	0.00455945779955756
3.380140625	-62.73580956692021	0.00422679716260291
3.39011171875	-61.4520224297223	0.00446188577813915
3.399630078125	-61.8547720215077	0.00429981464714117
3.41011328125	-60.917318166122506	0.0046109882914072906
3.4206013671875	-62.457642249451105	0.00376900247004384
3.4305970703125	-64.3453573274466	0.0036191852315776
3.440849609375	-63.157439617696596	0.00298961048652594
3.4513453125	-64.8609950880915	0.00363032738578229
3.461333984375	-66.7245325765811	0.00396442456670572
3.473070703125	-66.5257713825768	0.0041845819330076405
3.4838220703125	-66.00177094460541	0.0036762508848142703
3.49481796875	-68.4367312880684	0.004140952329183979
3.5065376953125	-67.117770654384	0.00438805113122604
3.516551953125	-67.0829895448843	0.00435373072109158
3.520308203125	-68.9789391017693	0.00394184360873616
3.5337830078125	-68.82286691679191	0.0038283620008967606
3.5422783203125	-68.0971825642315	0.00353783563287253
3.5510291015625	-68.57633349818909	0.00350237468543687
3.5615416015625	-68.4502076091318	0.00361261761209059
3.5740376953125	-70.3367215553873	0.00341218414057447
3.58426953125	-69.3908970612044	0.00335649485039916
3.59528125	-73.26822706601989	0.00365081898117533
3.5990330078125	-71.1496665098712	0.0038498122805000496
3.61100390625	-70.9512649202329	0.0041271084134708695
3.6212361328125	-72.824528584995	0.0037965653051022803
3.6310033203125	-74.4665996736119	0.00382956597864458
3.6424896484375	-72.19028090805499	0.00419162699169857
3.65250625	-71.9304924444586	0.00365448973132716
3.6624802734375	-72.2848154894016	0.0040164156200826395
3.670726953125	-70.421598755164	0.0037711635751608396
3.682712890625	-77.1077701925334	0.00351959126255057
3.691686328125	-72.47023936308341	0.0040902019923418406
3.7016744140625	-73.3236961865395	0.0030208528280937703
3.7109453125	-76.1941925591191	0.00350487818655286
3.7204240234375	-74.35857220454639	0.00424909027417519
3.7311763671875	-71.57357833379781	0.0032923232069426503
3.74042890625	-72.6335903609452	0.00396996394802941
3.7506666015625	-76.6089672634377	0.0031696950765076697
3.760165234375	-75.0453356780851	0.00402525997647198
3.7694212890625	-76.2319228704271	0.00347833005182855
3.7791748046875	-77.8568642436137	0.0037889604860936598
3.7893837890625	-74.86764115133471	0.00377433142119964
3.7996328125	-80.41247130244021	0.00349415572598932
3.809878125	-79.9011438522208	0.00402550437308128
3.81988046875	-78.6311148969464	0.00335678468106308
3.8311306640625	-75.56001227890769	0.00260512535045172
3.84260078125	-78.2470498773981	0.0036421196780619803
3.852852734375	-79.2809813508249	0.00417592464516519
3.8636080078125	-79.2434812943089	0.00400618036017236
3.87261328125	-81.3882104216648	0.00348637500360576
3.8848689453125	-78.78503436365429	0.00364377095561911
3.89582890625	-81.2482515813162	0.004301869787498041
3.9060697265625	-82.8577593754071	0.00383083797640109
3.915315234375	-82.80227494591809	0.004180915949262271
3.925559375	-83.7394821252489	0.00467992868199197
3.93656328125	-82.10592506847871	0.00370880179090612
3.9475318359375	-83.7795013372464	0.0039659836840717395
3.9567875	-80.55025398801139	0.00409382880802109
3.968033984375	-80.53992864182491	0.0045363664648888705
3.9770189453125	-85.7099498963986	0.0040194308839623
3.986028125	-82.9391005516954	0.00309507973554142
3.99551953125	-85.4410953558838	0.00347483329447809
4.0067755859375	-85.72175342806021	0.0038245944398425003
4.0177876953125	-85.276921981624	0.0036305024265757702
4.0275529296875	-85.3810223134505	0.00369001605706714
4.0387923828125	-82.36486612161801	0.00343032428793874
4.050062109375	-88.9599617374649	0.00355623060513305
4.0597818359375	-87.50220045090369	0.00351738827125702
4.0630205078125	-84.7280342184174	0.00421577091880488
4.074775390625	-86.05060398386891	0.00406066537163684
4.0787802734375	-87.910421553906	0.00388673803355682
4.0937890625	-85.12619820009421	0.0046063126942478
4.104785546875	-86.4401686939634	0.00366829700620735
4.11574609375	-89.4595641273907	0.00401945014958924
4.1259822265625	-88.877673197456	0.00380054688036118
4.135997265625	-93.1499673497476	0.00425091741137139
4.1459654296875	-90.69411010961201	0.00377998948091139
4.156715234375	-92.91218402226039	0.00414172982705532
4.16798125	-91.2350382639692	0.00447188558115345
4.1774626953125	-93.0584116130283	0.0036324739787923603
4.1877123046875	-87.9559922600161	0.00400306623388997
4.1996953125	-93.44405976067951	0.00465343698379048
4.2101857421875	-93.2017010416104	0.00369953438869221
4.220187109375	-92.1085335777749	0.00485528540607816
4.230178125	-90.24624184073241	0.0044257884607835
4.2409203125	-89.9768041038069	0.00393307927515544
4.2501376953125	-94.4130078435428	0.00426792966233955
4.2606615234375	-95.0716606255113	0.00345485027016488
4.2701529296875	-93.0632501919351	0.00412125466184521
4.2816427734375	-91.6561836646721	0.00446107285541183
4.291369140625	-92.5504409240132	0.00499001638176015
4.3028859375	-94.578878611793	0.00435018374983714
4.3138736328125	-95.6048301950202	0.00359743834892658
4.323859765625	-97.73231668813631	0.00391135786877908
4.3281279296875	-92.7895459108867	0.00369743629247997
4.340611328125	-93.90108963142929	0.00374876563489858
4.3503248046875	-92.3721278150005	0.00365302159260716
4.36032265625	-97.28170349263	0.00391742343424695
4.3698447265625	-95.05169222744341	0.00391205327138869
4.380562109375	-93.8055009656087	0.00453078846400599
4.390823046875	-97.073863471747	0.0039846754430587
4.4015783203125	-96.1897229679561	0.004815160906758089
4.412821484375	-96.03451723206321	0.00426604053653139
4.4222947265625	-100.132501370922	0.00431416478798553
4.43130078125	-97.8875977827503	0.00414930849257025
4.440309375	-100.329952895795	0.004002526873398789
4.449791796875	-101.468950153424	0.00375357890135369
4.4590935546875	-98.5850962368813	0.00326438267860976
4.4708544921875	-102.214815407354	0.0039994837471081105
4.4820787109375	-101.30865350910202	0.00431397872877753
4.4923763671875	-99.5522691308401	0.0039758461222737405
4.503108203125	-100.14794101336801	0.0037292358630516
4.5128248046875	-104.208883670471	0.00348371307914638
4.524576953125	-99.5478970879218	0.00371159880786179
4.53433046875	-104.03076658706101	0.00423828050367353
4.5450751953125	-102.411153188841	0.00420124392102573
4.5547958984375	-101.928535977311	0.0034464417062336
4.5660556640625	-102.02045412515	0.0038321037851997996
4.5757763671875	-103.41403732594	0.00442164216626354
4.586262890625	-101.237496669973	0.00343464398330842
4.595781640625	-104.27580038522801	0.00409929086072833
4.6055134765625	-104.285884615908	0.00421583123129676
4.61599609375	-107.86420982438	0.00376858049393303
4.6275048828125	-102.74452471335599	0.00418356380685435
4.63698203125	-103.98073551528	0.00334745277412212
4.6479853515625	-107.085209637925	0.0043559658030981
4.656737890625	-106.513363917338	0.0036836159612463797
4.6669892578125	-103.98089624029	0.00318492623776397
4.6772564453125	-109.261151011736	0.004027787123777791
4.687458984375	-105.50182146571201	0.00419590819113321
4.6962099609375	-108.93501192525899	0.00368770612638346
4.706476953125	-112.678719108511	0.00410877039510393
4.7187078125	-107.724990142889	0.00282770139347232
4.7299607421875	-105.932320759108	0.00465183754833727
4.7397021484375	-104.357569216176	0.00473649458769024
4.749940625	-105.647644510502	0.00484752259413916
4.7596859375	-104.05359566965001	0.0037171356139509503
4.76967578125	-104.809779625303	0.00303911443338356
4.780416796875	-103.754195931342	0.00396220613642
4.7911498046875	-105.81132113923	0.00371588285228006
4.801651953125	-107.530231450543	0.00435493855866492
4.81213046875	-109.60290619554502	0.004071043195504619
4.821137109375	-110.80661978445599	0.00344480376611303
4.8311162109375	-111.61151735064901	0.0041507733970457
4.84140859375	-113.07768585726	0.0041276797729203705
4.849896875	-113.26160795080601	0.003989680779515789
4.861881640625	-116.299073734397	0.00428030347435983
4.872118359375	-116.24869212361399	0.00313201268892106
4.881111328125	-119.166531348234	0.00439729531511813
4.8923599609375	-114.939268998693	0.00340543866700785
4.9028833984375	-113.094686363786	0.00325437847936394
4.913132421875	-111.82854981344698	0.00441232776803178
4.922623046875	-114.661947219164	0.0044560606503956405
4.9331298828125	-114.416498993914	0.00412900596429101
4.94436875	-114.599963828696	0.00457780036424306
4.95434140625	-117.125741114052	0.00355712407011488
4.9640923828125	-117.629925665306	0.00338173159134639
4.9733224609375	-118.242206078272	0.0040198254235013
4.983576953125	-117.605652246306	0.00313133644218246
4.99210390625	-120.802865012522	0.0040457789117248205
5.00383046875	-116.781309641579	0.00427703160839444
5.0148177734375	-120.774592040723	0.00399474351125491
5.0243001953125	-117.78281982974299	0.0041609509159742895
5.0348078125	-120.108054753576	0.004514875067474509
5.046791015625	-119.74846304495	0.00432949982174451
5.0575396484375	-118.461925847283	0.00329817139636355
5.0670330078125	-116.986299443982	0.00394110961692131
5.0777828125	-120.309062848731	0.0032887973754461898
5.0877654296875	-121.397686537445	0.0046525464386049
5.0977724609375	-120.37827038557099	0.00321272999961075
5.108026171875	-118.904943811354	0.0036994885759950497
5.1182716796875	-118.22965052167301	0.00430515544522975
5.1287328125	-120.967733988602	0.00338313864194726
5.1382466796875	-123.67601591701	0.004642435290793
5.147483203125	-122.45476506453701	0.004159981407408551
5.158248046875	-125.371510099473	0.004134645282701069
5.1682220703125	-123.792466735803	0.00377903641709962
5.17848203125	-123.59633944391499	0.00469506217097874
5.1889732421875	-125.43886971882901	0.00409424224338744
5.1994640625	-122.631987916507	0.00458670197036715
5.2099701171875	-123.14252585287599	0.00384416622707073
5.2197140625	-123.648255555499	0.00397290645443989
5.2287087890625	-122.88365477463101	0.00365045970187532
5.238427734375	-124.467425063712	0.00413388182223231
5.249171484375	-125.878404786543	0.0038753431843710005
5.26090234375	-128.386276407544	0.0046906665281891
5.271171484375	-130.316957416709	0.00470629649507707
5.2824033203125	-128.68868716992702	0.00449007036650846
5.291886328125	-129.334316070563	0.00406961332279789
5.3018736328125	-130.17778297916598	0.005177017000413011
5.3128978515625	-128.27621623587	0.00393009222226538
5.3231462890625	-131.604017434811	0.00507985760318808
5.333630859375	-131.429976033753	0.00394577254951174
5.343883203125	-132.32267965629	0.00454493415859312
5.3543833984375	-133.146037413497	0.0039246061763801195
5.36363125	-131.28501558183999	0.00373963343772113
5.3738798828125	-132.183238170021	0.0040058761446561
5.3836115234375	-133.422895259863	0.00378605191150696
5.393120703125	-132.079347289692	0.00398477022881282
5.4046171875	-135.27083960656404	0.00344138525845479
5.4146080078125	-131.95608914929403	0.00391212203444992
5.4266064453125	-135.403941615647	0.0049273679380027096
5.435861328125	-135.157537228732	0.0031421647025599
5.446593359375	-134.670696142541	0.00457850953456881
5.4508453125	-132.02107810684998	0.00329841389404019
5.4655607421875	-130.582863476138	0.0034327992018894703
5.47582890625	-131.795152867017	0.0047435094864852504
5.486329296875	-135.50910123535297	0.004012087243173
5.498058203125	-140.383711288707	0.00462088197363356
5.507034765625	-137.296020672056	0.00378874710551766
