#File generated by ModelExp v0.6.7
#Read datafile: ../../rescale/Ac_CoFe_C_DisorderedWafer_300K_LangevinSAXSscaled.xye
#Started Fit at 2019-01-04 11:36:37.102916
#Finished Fit at 2019-01-04 11:36:37.110828
#[[Fit Statistics]]
#    # fitting method   = leastsq
#    # function evals   = 0
#    # data points      = 555
#    # variables        = 0
#    chi-square         = 70942.3631
#    reduced chi-square = 127.824078
#    Akaike info crit   = 2692.11348
#    Bayesian info crit = 2692.11348
#[[Variables]]
#    Ms:            300 (fixed)
#    mu:            22100 (fixed)
#    chi:          -1.2 (fixed)
#    sigMu:         0 (fixed)
#    orderHermite:  50 (fixed)
#    T:             300 (fixed)

#[[Data]] 0
#B / T	M / kAm-1	sM / kAm-1	Mmodel / kAm-1
-6.4117462891	-230.6529777118	15.6947082617	-291.36034364533555
-6.4117251953	-252.6625884979	13.6612328858	-291.3603658471149
-6.4010037109	-264.8749178709	17.2315221119	-291.3716478379052
-6.4004736328	-264.3011634944	16.2056190798	-291.3722054902025
-6.3902521484	-254.8002640822	14.449839997	-291.3829561423303
-6.3882460938	-237.052731434	14.7456494855	-291.3850654815055
-6.3790007813	-250.0124252426	13.3001035022	-291.39478438026174
-6.3789859375	-254.2407646128	19.8008560034	-291.39479998122175
-6.3687402344	-246.3907899806	15.3932338642	-291.4055658429207
-6.3652482422	-271.0892728215	14.8274976942	-291.40923399350874
-6.3565041016	-243.2787696204	13.611649484	-291.4184167270761
-6.3540056641	-237.7297614013	17.9741790358	-291.42103982005295
-6.3447921875	-261.2833454587	12.1905861286	-291.43071043518756
-6.3427898438	-269.2376856499	12.3904278529	-291.43281159529107
-6.3337884766	-259.6407462874	12.5421530432	-291.442254827423
-6.3313416016	-229.6002847202	11.0345252791	-291.44482114851195
-6.3200550781	-268.8306722404	13.0907235964	-291.4566549244904
-6.3182867187	-262.2115470823	11.3425789258	-291.4585084731769
-6.3118273438	-253.0957721585	14.7833619374	-291.4652777448643
-6.3068220703	-241.7125255723	14.4226503101	-291.47052176956004
-6.2998166016	-226.057841752	14.5750539087	-291.4778593644944
-6.2960587891	-253.9069892187	10.6191233621	-291.4817943530028
-6.2898238281	-267.1756137288	13.5768672664	-291.4883217702796
-6.2860636719	-251.694648341	12.082118448	-291.4922573845603
-6.2788556641	-230.2404632106	13.6539826495	-291.49979980491474
-6.2697880859	-265.2651179725	11.3573279081	-291.50928445406225
-6.2685787109	-236.5518948047	15.257605265	-291.5105491499472
-6.2590958984	-258.8319373001	13.1678875468	-291.52046323939817
-6.2575449219	-261.0020643639	16.7628082893	-291.52208433150463
-6.2476025391	-241.8688508864	10.2817825318	-291.5324733523018
-6.2468199219	-260.986218029	13.0721901224	-291.53329091835525
-6.2365673828	-248.2854245544	17.585580328	-291.5439984806605
-6.2359943359	-248.0549081509	14.1527185895	-291.5445968054401
-6.2250435547	-253.156299654	16.9783768241	-291.5560274803247
-6.2225197266	-266.6185178569	10.8581731651	-291.5586610560436
-6.2140390625	-240.2895715564	16.8350438683	-291.5675081476839
-6.2102861328	-257.2450480525	14.4089552542	-291.57142207261364
-6.2035943359	-274.6486477238	16.0226560325	-291.5783991678612
-6.1987685547	-258.7663356652	16.4868541598	-291.5834292805946
-6.1930859375	-235.9497433633	10.9743178261	-291.5893509889977
-6.1883039062	-249.1921415178	17.7346759158	-291.5943329430465
-6.1825619141	-248.7259128689	12.6442355237	-291.6003134448594
-6.1775626953	-258.0112273523	18.3363492101	-291.6055189427923
-6.1673564453	-235.9546344651	11.2404980685	-291.61614233151084
