#File generated by ModelExp v0.6.7
#Read datafile: ../../rescale/Ol_CoFe_C_Dispersion_300K_LangevinSAXSscaled.xye
#Started Fit at 2019-01-04 17:20:10.102076
#Finished Fit at 2019-01-04 17:20:10.132832
#[[Fit Statistics]]
#    # fitting method   = leastsq
#    # function evals   = 7
#    # data points      = 1119
#    # variables        = 2
#    chi-square         = 3057.38113
#    reduced chi-square = 2.73713619
#    Akaike info crit   = 1128.73295
#    Bayesian info crit = 1138.77333
#[[Variables]]
#    Ms:            57.4343499 +/- 0.40527070 (0.71%) (init = 57.2)
#    mu:            6280 (fixed)
#    chi:           37.7379304 +/- 0.40654120 (1.08%) (init = 37.2)
#    sigMu:         0 (fixed)
#    orderHermite:  50 (fixed)
#    T:             300 (fixed)
#[[Correlations]] (unreported correlations are < 0.100)
#    C(Ms, chi) = -0.843

#[[Data]] 0
#B / T	M / kAm-1	sM / kAm-1	Mmodel / kAm-1
-0.8872288574	-84.5803653794	4.1073318315	-86.31276500955236
-0.8802654785	-89.1030027279	3.7613207775	-86.01356320929901
-0.876707373	-90.9039626535	3.7995344156	-85.86045554491618
-0.8682793457	-83.8832818728	3.4671987001	-85.49717610091645
-0.8664429688	-87.2450251258	3.5608657718	-85.41790466803445
-0.8567494141	-89.9449698625	4.1652298437	-84.99875180195764
-0.8543884766	-88.4282854675	4.4557941686	-84.89648070961843
-0.8467692383	-84.5410788898	4.1596424534	-84.56592943959659
-0.8444693359	-83.7018918504	4.0987807015	-84.46599848608706
-0.836522998	-89.0988976942	4.1755044769	-84.12017346057328
-0.830967627	-85.2480065938	4.1934822861	-83.87788151409151
-0.8270117676	-87.0173336161	4.2738061337	-83.70508333230255
-0.826712793	-79.4684951811	5.0500155472	-83.69201450426672
-0.8165527832	-86.6763752945	3.6476505526	-83.24712097937574
-0.8161949219	-84.9608693393	4.4229631911	-83.23142279817708
-0.8045307129	-87.332721619	3.8023781053	-82.7186846438696
-0.8044535889	-83.7007302398	4.7777952762	-82.7152874062663
-0.7952161377	-83.7609696946	3.8378712645	-82.3077037506212
-0.7930308838	-85.7624059989	4.4204984735	-82.2110829128265
-0.7835641357	-83.784802255	4.0706808327	-81.79159955280122
-0.7832147461	-84.0586100989	4.7686363084	-81.77608888175463
-0.7744597168	-82.5829268243	3.4203218015	-81.38673636914376
-0.7730575684	-82.2187495576	4.9372773557	-81.324256152065
-0.7649983887	-82.6318887351	4.019815461	-80.96445630356418
-0.7633270752	-82.066120317	4.2468210495	-80.88969382552114
-0.7542831299	-85.5616799209	4.6769297722	-80.48423444877545
-0.7525547119	-85.8801541371	3.5984803496	-80.40657026057028
-0.7423045654	-83.9622880159	4.413422359	-79.94480319570323
-0.7390271484	-78.5525905397	4.132826416	-79.79671756070614
-0.7342798828	-85.986009027	3.7219115075	-79.5818325227035
-0.7320748779	-82.9728598975	3.8199870545	-79.48186532984325
-0.7232616211	-85.5305387185	4.0752996849	-79.08128296423327
-0.7208291992	-79.2597039397	4.1042410918	-78.97043116827217
-0.7120425781	-83.1026680225	3.4013705317	-78.5689173284692
-0.7090979004	-78.8292264426	4.5694899925	-78.43396951133616
-0.7000088623	-74.1364274735	4.2599423698	-78.01617576689668
-0.6978448486	-81.2118413007	4.2039177081	-77.91641589373768
-0.6900346924	-80.0626456689	4.1439328837	-77.5554279283776
-0.6878228271	-84.0476043182	3.4574280008	-77.4529214232568
-0.6800003174	-78.2967818155	4.773018182	-77.0894022761195
-0.6768589111	-83.1180435204	3.9517314636	-76.94297389260974
-0.6690151855	-77.4946109284	3.9708244799	-76.57621633210135
-0.6665911377	-80.2602975172	3.7735248192	-76.46253571442767
-0.6592813965	-75.5611451379	5.0832887038	-76.11874218432808
-0.6551112793	-82.2068738516	4.6941692154	-75.92193304911557
-0.6487996582	-77.7946099971	4.0271289146	-75.62309110281073
-0.6453686279	-81.3379200287	4.4204245725	-75.46014131600346
-0.6360685791	-79.5770803661	3.9356023968	-75.01663870242143
-0.6338699463	-81.8071820819	3.928047516	-74.91139301352217
-0.6253226074	-76.6229411762	3.1250752714	-74.50075506274908
-0.6243957031	-84.3083719848	3.1871109367	-74.45607907693767
-0.6156399902	-76.1449863491	3.6105083295	-74.03262078773062
-0.6143119629	-73.489869288	3.7853870329	-73.96816091532025
-0.6046443848	-77.1370906032	4.6263205848	-73.4970168081575
-0.6020467041	-74.5092136972	3.4554614585	-73.36983836373146
-0.593638916	-72.5402817293	3.0044134928	-72.95645722371114
-0.5905845459	-73.5335452614	3.907531654	-72.8056072679889
-0.5831441895	-75.6892286582	3.2668592767	-72.43658137477587
-0.5808123779	-72.5274698708	4.1972579584	-72.32046323403415
-0.5738783936	-73.5461759042	2.8869504654	-71.97381898018156
-0.5718245361	-70.351915049	3.84905524	-71.87074686351613
-0.5631586182	-81.2093538415	3.1699247974	-71.4337980656328
-0.560040918	-72.6071940237	3.1846269798	-71.275767028228
-0.552929834	-73.4705460517	4.3398046405	-70.91361482432796
-0.5493508301	-73.3147859712	2.5166506947	-70.73042550002734
-0.5414389648	-74.0558924906	3.1750307789	-70.32320398166081
-0.53781521	-70.5820433021	3.8282412696	-70.13562339727933
-0.5301966309	-69.6514415116	3.0774791602	-69.7389892252499
-0.5290934082	-70.6820725777	3.5425616662	-69.68129349958514
-0.5204324463	-70.8586690853	4.3220312226	-69.22598275479311
-0.5200882812	-69.7096008407	3.2400290086	-69.20780149902693
-0.5103570312	-68.9040868648	3.814983598	-68.6908305091255
-0.5086652344	-69.812635135	3.615263788	-68.60036992105908
-0.5006432861	-70.5019933975	3.306536827	-68.1689886857359
-0.4974505371	-68.7804088978	3.7737251407	-67.99614492880399
-0.4890483398	-63.4443470622	3.2142095688	-67.53801736737842
-0.4849376221	-63.983284241	3.8385125325	-67.31210308724239
-0.478606543	-70.2390205585	2.9858437748	-66.96178827729119
-0.4739422363	-71.4633230192	3.4569887766	-66.70179913778497
-0.4671093994	-67.1817909313	3.0991919562	-66.31791331930503
-0.4634893066	-67.7776083429	3.7251980172	-66.113024433373
-0.4558235352	-68.6520530218	3.5963522078	-65.67558758562873
-0.4514354492	-67.4517570124	3.1526027786	-65.42292847785467
-0.4453497559	-65.3956038774	3.0208217267	-65.06969185435561
-0.4404504639	-65.4604245601	3.1295009762	-64.78284476249588
-0.4355640381	-61.742326032	3.8603911827	-64.49447401654783
-0.4296871826	-67.4786112157	3.5325049681	-64.14453304195943
-0.4245917725	-64.8304560775	3.5049515137	-63.8382642408087
-0.4186706055	-64.2097348006	3.2286885447	-63.47889310357095
-0.4143171875	-62.2675179338	3.2855839327	-63.21220755197244
-0.40791604	-62.7567265088	3.1653546418	-62.81613420961221
-0.4028353882	-59.5008237982	2.734263484	-62.49829452855143
-0.3969459595	-65.0546815169	2.5024216146	-62.12584854880994
-0.3917881836	-61.6860961065	2.9161366471	-61.79599369962145
-0.3862036865	-61.6526212467	2.9147409378	-61.43481403081043
-0.379562854	-60.0000247369	2.8927291397	-60.99961304581916
-0.3772057739	-59.4413583464	3.1109806001	-60.843598660311514
-0.3705528076	-59.4220451924	2.5944937303	-60.39869602881828
-0.3682006836	-59.7512256503	2.6840124705	-60.23974938041722
-0.3607716675	-61.3586378199	2.6545286059	-59.7318083498315
-0.3572178223	-59.9595324906	2.7736560071	-59.48553021276059
-0.3507754761	-59.5024678494	2.6948824169	-59.03339345822747
-0.3467044189	-60.563876899	2.7434404904	-58.743753367408694
-0.3404817383	-58.061645586	3.1425255305	-58.29488837484712
-0.3367341064	-56.5407811242	2.8320745559	-58.020833675016796
-0.3307891724	-56.5281732851	2.1760559612	-57.58009656510849
-0.3252315552	-54.1270002498	2.4783504949	-57.16113053370405
