#Generated data by combining files:
#ES_S16_300K_4mT_Virgin_tranformed_angs_uu_masked_qz_I_corrected.xy
#ES_S16_300K_4mT_Virgin_tranformed_angs_du_masked_qz_I_corrected.xy
#q/A-1	I/a.u.	sI /a.u.
0.068281956245	0.000317104107982	3.15055971021e-05
0.0687086064909	0.000308892569791	3.1442574576e-05
0.0691352546439	0.000300950151863	3.10629850033e-05
0.0695619006909	0.000302527988173	3.02902582683e-05
0.0699885446189	0.000311038483887	2.96765552885e-05
0.0704151864149	0.000270595182329	2.78737619113e-05
0.070841826066	0.000218437048114	2.64262804213e-05
0.0712684635591	0.000197286813306	2.61851120047e-05
0.0716950988812	0.000182853273055	2.4939408746e-05
0.0721217320194	0.000155772335341	2.35708932567e-05
0.0725483629606	0.000151957638521	2.36138017532e-05
0.0729749916919	0.000164816385377	2.37952117951e-05
0.0734016182002	0.000176477505292	2.398930215e-05
0.0738282424726	0.000194347086035	2.49223507472e-05
0.0742548644961	0.000213646467431	2.57492107573e-05
0.0746814842576	0.000217605120299	2.55391762164e-05
0.0751081017442	0.000215879535377	2.53487006099e-05
0.0755347169429	0.000214347768227	2.51381480655e-05
0.0759613298406	0.000203590375514	2.46417806118e-05
0.0763879404244	0.000211195288817	2.48004910243e-05
0.0768145486814	0.000241422749525	2.54203700232e-05
0.0772411545984	0.000243254699242	2.51770229352e-05
0.0776677581625	0.000224711458626	2.44186250875e-05
0.0780943593607	0.000207067285092	2.34406962131e-05
0.0785209581801	0.000186821942529	2.28410893186e-05
0.0789475546075	0.000165776798706	2.22745276939e-05
0.0793741486301	0.000151992209864	2.14228575214e-05
0.0798007402348	0.000145203215894	2.11498767761e-05
0.0802273294086	0.000126565606124	1.98659801498e-05
0.0806539161386	0.000120093230924	1.881032391e-05
0.0810805004117	0.000124212930909	1.87626041653e-05
0.0815070822149	0.000115457794824	1.86989157384e-05
0.0819336615353	9.84054845413e-05	1.83197534943e-05
0.0823602383599	0.000101527253068	1.79952913258e-05
0.0827868126756	9.77290451691e-05	1.83133294073e-05
0.0832133844695	8.32648331157e-05	1.78494172058e-05
0.0836399537286	9.900256448e-05	1.77340776965e-05
0.0840665204398	0.000108535677304	1.77519698462e-05
0.0844930845902	0.000102404148867	1.77498232701e-05
0.0849196461669	0.000101925147583	1.8243650979e-05
0.0853462051567	0.000111614890732	1.79715686744e-05
0.0857727615467	0.000114821945974	1.75159520574e-05
0.086199315324	0.000123433344585	1.72828075713e-05
0.0866258664754	0.000135867210556	1.75289733619e-05
0.0870524149881	0.000123938194506	1.76446452091e-05
0.0874789608491	0.00011130910085	1.70935644956e-05
0.0879055040452	9.82519395922e-05	1.61484373946e-05
0.0883320445636	7.64066439169e-05	1.53288954018e-05
0.0887585823913	7.76261073069e-05	1.54260733613e-05
0.0891851175152	8.17473200621e-05	1.56315336171e-05
0.0896116499224	6.36642019828e-05	1.47362962338e-05
0.0900381795998	5.67156316599e-05	1.41643847573e-05
0.0904647065346	6.744707253e-05	1.46202472066e-05
0.0908912307136	7.29678586025e-05	1.47872786021e-05
0.0913177521239	7.38454373906e-05	1.49561462625e-05
0.0917442707525	7.28808678524e-05	1.47589908486e-05
0.0921707865865	5.74192487535e-05	1.38519234893e-05
0.0925972996127	5.48488752516e-05	1.36784322214e-05
0.0930238098183	6.01471833663e-05	1.41751947691e-05
