#Loaded datafile ../../DD205_4_KOELNPPMS_FCW_100OE_TOUCHDOWN.DAT
#Rescaled data with factor 5.68279524355581
#T/K	M/kAm-1	sM/kAm-1
9.3930235	64.65476598235365	0.0016270740087918933
9.4485378	65.4019219006565	0.0016631000713608643
9.5152817	64.41170125827566	0.0016913357809273744
9.5821695	63.98957205299089	0.001584207839552454
9.6422386	64.50509908616897	0.00153630909583913
9.6962461	66.57563797869265	0.0016647621378197187
9.7635355	64.19404348196336	0.001743573870150139
9.8210125	66.0286705021963	0.0015969319366912391
9.8790188	63.75413297293206	0.0017717840430282864
9.9353561	65.67609129355037	0.0017265514194787367
9.96867655	65.8650165583485	0.0016323525917193518
10.0610151	64.28979632175539	0.0017401564995303835
10.1244297	64.98893921438169	0.0019465162512591182
10.155601	63.2479387373539	0.002205780942328717
10.2217526	65.34766374577406	0.0018602255321115545
10.28689765	63.79655788589757	0.0016023582073350206
10.3520503	63.993565518910884	0.001713420269011458
10.4411173	64.65632668933432	0.0017498798747692757
10.4411173	64.52883006697674	0.001677880672144516
10.5340128	64.21355645142269	0.0015934661048661552
10.5661364	66.2716043584789	0.0013703144631251642
10.6333055	64.37235999223265	0.001590448712037725
10.6862946	66.28282189805203	0.0016703132612102313
10.7485199	65.08254922997305	0.0016369600842023459
10.8151245	64.49425637130547	0.0016731298109855417
10.8905754	65.25164472792567	0.0014445743645995017
10.9571323	64.08605799640853	0.0014122442999616623
11.0250063	63.83189181885452	0.0015689813081436945
11.0811872	66.26316064149323	0.0016385766437611057
11.1415243	65.80385365386535	0.0017213400594805926
11.2039289	65.84724409533337	0.0015048533833987078
11.23076865	64.78425092785942	0.0015278609648706873
11.2908845	63.58087938422656	0.0013434260575064085
11.3241606	65.75210108432188	0.001783137630837431
11.3881264	64.7188724532288	0.0017701736524031201
11.4540777	64.89721789906568	0.0018031151362956478
11.5243092	64.30024880246444	0.0014513985423613054
11.5917931	66.5000602929121	0.0015436263532944967
11.6602631	65.39558940022462	0.001610450070286366
11.7211819	63.28553765115695	0.0016759578612105881
11.759141	66.42153407368102	0.0017809982560470677
11.7971001	63.093504554025756	0.001677754721829741
11.8599567	65.6797921134127	0.0015345559544117282
11.9207706	65.06685331286087	0.0015332428978167742
11.9810362	64.80642811819442	0.0015935373470941177
12.0480366	65.55255579800658	0.001793446939302029
12.1114435	66.47891056922316	0.0017176556101245574
12.1648388	65.76185512857258	0.0017174700831511448
12.2370214	66.20775545552291	0.0015848357019669222
12.2967548	63.318330666876875	0.0016118072864139167
12.3527603	64.76071320942249	0.0016952114690627579
12.4154396	65.47216350927465	0.0018340957271350332
12.4690714	63.97320372781651	0.0017225747472584456
12.5368176	65.94816651203077	0.0014837956485102962
12.5368176	63.86172231153456	0.0015324537772123691
12.5966568	65.09929182710404	0.0015450285619683036
12.6556387	65.52040353853639	0.0015293628071292632
12.7216902	66.46212102513064	0.001535268169444277
12.795207	65.04416919786578	0.001603093614995768
12.8625231	65.00591328987572	0.0014576042612678578
12.9224644	64.421283187854	0.0014743847944455588
12.9831505	63.87134811040947	0.0017685902432436997
13.0426292	63.69255790400853	0.0014695970870285825
13.1057549	65.19936557352258	0.0017535963469774009
13.1636715	65.03096510533692	0.0018064240810497336
13.2271299	64.614510876519	0.0014087076611952515
13.2778902	64.56435904534463	0.0016625770479111596
13.3278303	62.895493102479996	0.0018432136276278475
13.3553872	65.1834253229019	0.001374586182845349
13.4470787	65.05907084915302	0.0016325693848285112
13.5029984	66.47002597469562	0.0014827736081844795
13.5690422	64.90810648585077	0.001868664923932299
13.5690422	65.6673559961988	0.0017068047968999181
13.6386185	66.03377144526772	0.0018739419501787376
13.7010288	66.0115652981552	0.0018915857639124993
13.7527304	65.57124204576243	0.00158919402219971
13.8138075	66.72493692402114	0.0015477934129676343
13.8743	64.88856228596848	0.0016129242527689288
13.937108	66.8256878366131	0.0018105816828273464
13.9946003	64.68378503783538	0.0017500027169482322
14.0537825	65.04689728367084	0.0015183292599840609
14.1172161	64.94025760970527	0.0016861274234129002
14.1781988	65.48485071911713	0.0017367729062772296
14.2426271	63.3539145033983	0.0015290731100176373
14.27482795	64.32373074383358	0.0017889507463432718
14.3362713	66.74234965413906	0.001619786843378163
14.3655138	66.0011835641326	0.001405429747204825
14.4335756	66.17031637148459	0.0017095253512124803
14.5014944	66.27027198793014	0.0015523494531691766
14.5714321	66.30167911161338	0.0017146299008885663
14.6340818	66.42767732237596	0.0013929966841450298
14.6945429	65.69916861320837	0.001751622821753243
14.7554779	65.57629476199942	0.001459613653345467
14.8154726	65.91977615426357	0.0016197551179165852
14.8838682	65.13366362163625	0.0014892190950616588
14.9435987	64.71630058689159	0.0018087093607272898
15.0062189	63.698264983039785	0.0017183493036520177
15.769948	64.38095611207656	0.0016508075628654932
15.8296986	65.37658189589486	0.0019115793701028373
15.9030905	66.11891089339726	0.0019805200821461175
15.9608488	64.9891261701347	0.0016324732558948938
16.0160961	66.42144309876555	0.001386184646956737
16.0790005	63.65629804170236	0.0019482684975458309
16.1474285	64.4631051903	0.0017558230890418526
16.2116375	65.38608789830685	0.001702291296789383
16.2719746	65.49093330543218	0.001832215250292973
16.3357105	64.4872620535141	0.0018920856785950653
16.36227225	66.2742085496937	0.0017661506314240194
16.388834	65.23510466438398	0.0013587324490306276
16.4552345	65.95122665240376	0.001609123966034233
16.55358125	64.95197073650112	0.0017525783903384955
16.5852947	62.74809477068139	0.0016130192402267372
16.6462593	66.41875405079911	0.0014028997221590832
16.7093544	65.97684525696373	0.0013558618577193175
16.7665501	65.59067108588924	0.0016990444266723015
16.8363152	64.45904913801705	0.0017155846764272014
16.8911839	65.30172377391082	0.0015665196827619509
16.9563103	64.85239933020728	0.0017915929507684525
17.025322	65.02989788187008	0.0016490266186633574
17.0864849	66.55796529120384	0.001995002766398309
17.1423531	66.3872894895194	0.0016279664220085217
17.2055645	64.68088958658534	0.0016186159817286072
17.2628899	65.7147848416325	0.00143960685200163
17.330471	65.97182817822332	0.001858876736006652
17.3808041	63.6585617344247	0.0016642993901424782
17.444067	66.71911829904666	0.0015091024781234193
17.5152569	65.48140668356024	0.001754359303716724
17.5495348	65.7991564364135	0.0015020764156196504
17.5838127	64.32618456120775	0.0020040424140021704
17.651722	65.08406426885868	0.0019272575252188024
17.7241879	65.63920565628956	0.0018302246875430252
17.7827644	65.18151338735603	0.0015911549520657043
17.8404446	63.64233800468383	0.0016472517825220484
17.9050426	65.22212106615291	0.0017694447676405126
17.9636402	66.38554024571727	0.001834381835318773
18.0231743	66.27163796495583	0.0014311623143660292
18.0846653	64.96235375116835	0.0014681101286764492
18.1436558	65.42379972037656	0.0015406189940866967
18.208374	63.93528935670086	0.001777481325900475
18.2716541	66.2069671331636	0.001729981969911166
18.3298206	65.18069199437613	0.0020072555396371504
18.359354	65.6268396282621	0.0014596793236552948
18.3888874	64.60673132287626	0.0017361299084827414
18.454689	65.44822076151164	0.0017923692079675167
18.5283222	65.33864974478585	0.0018100227398337514
18.5903149	65.57384495779706	0.0017014906400626144
18.6484756	64.71645127962285	0.00142079052053723
18.7044754	65.07530870662633	0.0016191821629955151
18.779108	65.89137138574651	0.0013712774787880111
18.8381329	64.52790881762762	0.0019831140288995787
18.9048939	65.50973384731854	0.0017879121013085126
18.9710941	64.92032365575956	0.0018248968447877752
19.0270824	63.56625409979065	0.0018498038357912248
19.0270824	66.60058034757837	0.0016094107346255077
19.090004	64.19407112392331	0.0017116853607215647
19.1561451	65.01189669460179	0.0015715500186828006
19.2176704	65.7127283983313	0.0017549503429868743
19.2765102	64.57642123606927	0.0019046652575761963
19.336237	65.36125304551129	0.0016032416722420286
19.3976212	65.07598269810676	0.0014643238449757333
19.4970131	65.71640145652447	0.0017839997372315235
19.55741215	65.15356231650098	0.001866588795070204
19.61728665	64.12773468932271	0.0016475714684057367
19.6756725	64.93255618960083	0.0016834802512296987
19.7065563	66.35444294445054	0.0015904015656591358
19.7791157	66.46883730092641	0.0018213710342386699
19.8406639	65.61862115464076	0.0017064260233089089
19.909277	65.00143079501629	0.0016545670961205365
19.9725513	64.20663261982583	0.0016540015691604267
20.0341721	66.9310995503554	0.0018694211289423204
20.0892811	64.0695553620624	0.0017293202103651067
20.1496582	66.16077377675673	0.001377399569665109
20.2122974	65.84447459733148	0.0016719520189048514
20.24495505	65.91117145522246	0.0021109235483572453
20.30679895	63.1228587104134	0.0019611776155038334
20.3359852	65.1181685962396	0.0017820918943208535
20.4001579	66.13512204439189	0.001778747843425859
20.460928	64.46818223641841	0.0016426107530848272
20.5214844	65.24701014877296	0.0018310793789431765
20.5808372	66.62605813824308	0.0017599142591045334
20.6401539	65.23698843199364	0.001573546379293634
20.7020359	66.81633774206027	0.0017319487259898694
20.7579327	63.72224383113748	0.001797571155139095
20.82201	65.70696454758114	0.0017992805013822427
20.8797989	64.6141221567283	0.0015968567310632737
20.9471741	65.54745758784823	0.001533166022880191
21.0051708	66.39408553312593	0.0015886822822083375
21.062748	65.07815476018042	0.001740085566045015
21.09325695	64.92514006104469	0.0015541325108702048
21.1237659	65.58779441539833	0.0017571795566378816
21.1849613	64.00993766751137	0.001686672898005914
21.2493858	64.39342101724917	0.001573443216663196
21.3075829	65.29917224020359	0.0016897049071572915
21.3673096	63.881250994932586	0.0018306388229603304
21.4244728	65.62447474521792	0.0020927314351250697
21.4773674	65.02170879473934	0.001391176124509443
21.5404663	64.61159524833963	0.0018281297239030308
21.5911446	64.3461495917096	0.0017442690609440806
21.6519718	66.6811955231098	0.0016624723131904667
21.68232155	65.11619691915288	0.001731507230855012
21.7126713	66.0666630830378	0.0018402895451422711
21.7690315	65.67234828619424	0.0014837154030043023
21.8339558	63.17101422693548	0.0013918799844083352
21.9008617	65.22651464353642	0.0017502661635165155
21.9518414	65.86749027244814	0.0018646605265392523
22.0152645	65.04419047301914	0.0016187248920417237
22.0769978	67.29873352885227	0.0018159889770957695
22.1408863	64.45029677404253	0.0017015777961068338
22.1695709	66.57133361533778	0.0014866602422946933
22.1982555	64.3845383083447	0.0013982588441439822
22.28562165	64.36167386160652	0.0014972409216617813
22.3100376	65.0520286261314	0.0014778322621089017
22.3680191	63.25962943863726	0.0015821527229036947
22.4342079	65.85447252419384	0.001656439198761588
22.484726	64.86087814383404	0.0013601138445203192
22.536871	65.20450766505058	0.0016669357861114694
22.5928326	63.263106324800226	0.0017346839694213775
22.6529655	64.58266036830318	0.0016194311751731878
22.7074223	63.36969336423718	0.0018804724011372987
22.7580929	65.37313185621133	0.0017109546161177568
22.7580929	64.32791667437874	0.001465854137058099
22.84802915	66.1589677750017	0.0015091503936901442
22.8767643	65.24095325227712	0.0014115448332231856
22.9426117	65.1562383889257	0.0019468118752178686
23.0037308	64.46714177881944	0.0014375231421777858
23.0674477	65.51183124706891	0.0017010017886893128
23.1231899	66.32217588173106	0.002005190610121556
23.1761227	64.83482484378773	0.001729929509108521
23.2296467	63.81528599803027	0.0017691579901711833
23.284996	65.49198077846233	0.001470335967348464
23.3435059	63.9933397875922	0.001819736203850103
23.3976326	67.37951356855774	0.001527179046723722
23.4534588	66.17377298598264	0.0015272533697969182
23.5128765	65.07126327263094	0.0017389870828497887
23.5632496	67.22504585915398	0.0017062049226399323
23.6158276	65.41763989111497	0.0015803258857974552
23.6158276	64.95529275189631	0.00155813835305404
23.6764908	67.68941591643303	0.0018688357087483277
23.7371292	64.1558112300309	0.001731643285424931
23.7899952	67.99508754854774	0.001383971075967633
23.8519306	64.8878676982531	0.0015985557876399953
23.9132748	65.83110439442623	0.0014806444819409324
23.982811	65.90291816906966	0.001814627238956121
24.0343018	66.51476757263437	0.0018388299691277216
24.0938473	63.522981160958764	0.0018414590007929184
24.1571999	64.71041910161445	0.001621837087049283
24.2198772	65.82531920268127	0.0015621663852824516
24.2198772	65.21219137236983	0.0016840299959809061
24.2798347	65.36705835357854	0.0017910346757085728
24.337883	65.629075455032	0.0014872755655985833
24.4001026	66.30903940045918	0.0015877948871504011
24.4702129	65.58430253260525	0.001486220437997837
24.5285511	65.40703530670311	0.0016657028871425584
24.5912037	65.76557927345608	0.0014766537279299952
24.6418209	64.93633423070202	0.0018218600447650621
24.6702547	64.01360564751495	0.0016597055899801273
24.6986885	64.86781179199485	0.0017487683696678997
24.7461224	66.31318362931455	0.0017464614473674887
24.8099499	63.50062151838027	0.0014799020381297487
24.8728504	64.85376567378007	0.0017851811245042106
24.9355316	66.44552556560488	0.0019435814377826634
24.9868469	65.02736075530241	0.001952813537732042
25.0140524	65.5698571208375	0.0017873597691676058
25.0412579	64.08069031573059	0.0018054475703267443
25.1100922	64.77356264348627	0.0019097815102764278
25.1715126	65.78241295567035	0.0013822117582909248
25.2370949	63.71150286474122	0.0016893840368303612
25.3044701	63.818431261121084	0.0017996597468604247
25.3044701	65.59263430781769	0.0017113890476171119
25.3747349	65.59358500694442	0.001686732430342522
26.1909065	64.58630428067613	0.002008425860897528
26.21659945	65.57072137007219	0.001734150885455322
26.2422924	64.59875952583047	0.0016621507751884623
26.2935028	67.4049190955502	0.0017279758807604627
26.3623695	65.75890723522019	0.001969261526296864
26.4238625	65.59108500635936	0.0016475722718319067
26.4557314	65.53731986177532	0.0016187140507316047
26.4876003	63.74092380641433	0.0016746324412240062
26.5149469	67.11793207463266	0.0018940689462633655
26.6137791	63.694485255554895	0.0017912024066431796
26.6684685	63.39760386806174	0.0013716104708836171
26.7220211	64.91575701269814	0.0014120332689324237
26.749753	65.03636230322392	0.002108472797624017
26.8429527	64.57018819191791	0.001872971261746618
26.86798285	64.65367826974133	0.0018203333378737803
26.893013	64.57717438841067	0.0016629394570522457
26.9532299	63.01152547903948	0.0015080665334744753
27.0132256	65.62248634424046	0.0013951573055675612
27.0753574	64.91031798604038	0.0019197604500957395
27.1425972	66.4396631649454	0.0016233705932352945
27.2054634	65.00364796912973	0.0018726143489047847
27.23174095	64.7809056053115	0.0015715521612687795
27.2580185	65.81085905697515	0.0016341320816957476
27.329401	63.701353111112866	0.0015575990794765907
27.3838234	65.32053435583363	0.0013547301979684988
27.4463997	65.57463308836319	0.0018906239698574263
27.508852	65.78631901429054	0.0014829675472304458
27.5748806	65.74736457653972	0.001666342539358535
27.6350212	65.90491783434518	0.0017926788242312772
27.6954193	66.4197011324999	0.0017179394614331915
27.7622509	64.23413737112097	0.0015976439276413229
27.8147469	64.83717498450517	0.0018279161850611558
27.8847828	65.51256158174968	0.0018560383044434862
27.9469757	65.90591742717098	0.001619718068631403
28.0195847	66.57657314946829	0.001895090480624099
28.0768185	63.95149796405192	0.0016733456611513614
28.1397514	63.1342770144734	0.0017534542846102516
28.1953354	64.24034558391097	0.001531017520770594
28.22887515	64.5418653766635	0.0017044890396642038
28.2912054	66.45376877489673	0.0017271904484973716
28.3199959	65.08771470858915	0.0015530082121919028
28.390192	63.8958332482308	0.0016134251219212421
28.450531	63.066069814541834	0.0012683117478664127
28.505764	65.95463290664492	0.0012893853240539708
28.5812359	64.75379926938142	0.001649693552588343
28.6362762	63.31860089643833	0.0016929646494465965
28.696888	65.17842082818476	0.0017839701695498659
28.7603722	65.29173890806796	0.0017255466294221452
28.8234959	66.60209020164132	0.0016892214409638029
28.8791485	64.84092112162327	0.001503050991924384
28.9106684	65.6520637542742	0.0016294833788216962
28.97326755	64.9590919877518	0.0018398377502680686
29.0698814	65.78256619814795	0.001809688914960611
29.100461	65.06410173808888	0.0017782827680157048
29.16009425	64.89334375946866	0.001857450702242126
29.2161951	65.13881052232973	0.0016922096664816
29.2432423	64.77806983453102	0.0015412352600585036
29.3198032	65.90660878828557	0.0016261728715044256
29.4126072	63.99240506092077	0.0014608738301293308
29.47206495	64.92407346737251	0.0014890126010538717
29.5017948	64.44346695264493	0.0016840591920282866
29.5600662	65.02994309718785	0.0014439631196451741
29.626461	65.077724708347	0.0019106971719467113
29.682848	66.42538388696883	0.0014999029207621894
29.7444	63.70281604434604	0.0016369415317593241
29.8128853	66.51895773125024	0.0017564008368742676
29.8769054	64.87201184558926	0.0017823692643061948
29.9378452	65.69459496391052	0.0015077131384286446
30.0086117	65.94199611178237	0.0017992534674292741
30.0666142	64.71547830649774	0.0015171128349730156
30.1303577	63.4337399766593	0.0017327182433752942
30.1940289	65.01583431657205	0.0016093273015197432
30.2573605	65.14266789101657	0.0016738096144232931
30.3189297	64.67846133451748	0.0014196111038745384
30.3470955	67.18192598846971	0.0017575891046433102
30.3752613	64.31103418815981	0.0017483372462185247
30.4441128	66.73105687166723	0.0018839713129953448
30.53797815	64.61737877528357	0.0017477846022768383
30.59967135	64.51764852292197	0.0015824708272578463
30.6341839	65.05272952261782	0.0015388829684196094
30.6944141	67.075157694943	0.0015481184990437616
30.7544613	65.12711133523968	0.00175891883416643
30.82547	64.84492404581151	0.0019000053268550734
30.8956127	67.05847973300733	0.0016706848405401657
30.9572639	66.34703162565714	0.0016691265993932201
31.0188808	63.449897027400596	0.001772446039312634
31.0765228	65.52325335526419	0.0016407284433516607
31.1451836	64.89763941302716	0.0015422997053760653
31.2114258	64.07808436286687	0.0016428863995332614
31.2667332	65.6097865208645	0.0017678111380764413
31.3317928	64.43124452293353	0.001856540022255417
31.3981628	65.44310386369936	0.0015815375508963405
31.3981628	65.85764449626316	0.001812043073971108
31.4545498	65.98712479385331	0.0019156196190045947
31.5209675	65.59043458219571	0.0015097406710144325
31.62463475	65.74491433232194	0.001457874368530785
31.7154312	64.88999497726059	0.0017109747381535638
31.7747707	64.4892734107402	0.0015652177509397553
31.7747707	65.86719043073853	0.0014394305545707422
31.8361397	64.17365236639817	0.0017791504074977384
31.9044647	67.66678868996216	0.0015163758050601103
31.9619179	64.20728279928719	0.0017331654958893093
32.0305099	64.73604786564162	0.001613215245962383
32.1058922	66.63580135589937	0.0016268811476070366
32.1736374	67.10827477172981	0.0019246560858882942
32.2345238	66.51165881926228	0.0017002803313358092
32.2885818	65.96497225609383	0.0014051253744313394
32.3526878	64.53854345917038	0.001870548441697837
32.4074173	65.24731696665586	0.002015865282031132
32.4740982	65.05532370492142	0.001547179243467059
32.5469933	65.75580160882834	0.0018260921210364852
32.6030464	64.598287982515	0.0016511614301145342
32.6636047	64.07433145238365	0.001731046918863774
32.727829	66.30390487569635	0.0017501493715734095
32.7925949	65.02337948255892	0.0015188622628005625
32.8532104	65.82239994167503	0.0014900286700229848
32.8813953	64.74739819561347	0.0017949152601235514
32.9714012	65.21455836353499	0.0015139097056086819
33.00063515	63.82133689613115	0.0016300721986531033
33.06237985	64.82456826360595	0.0016214388222114485
33.0948906	66.33594400725188	0.0018298683802844254
33.1875515	65.44921969375226	0.001842166899054481
33.2196579	64.78175005472377	0.0015076767021092493
33.2845612	66.20763798984257	0.001548608876991475
33.3484688	66.10806651866085	0.001745609596343488
33.4102097	65.43178764299147	0.0014997039690668932
33.4740181	63.881352940887766	0.0017241575833346406
33.5379257	64.97490350364494	0.0018218261332752581
33.5957756	66.13856058066463	0.0015647063797461155
33.6592293	64.4739948600764	0.0014198356314069685
33.7174683	65.12165642196354	0.0018483427988474016
33.7834702	63.75614714732208	0.00182799089413731
33.8374214	66.18275151709565	0.0013523380337733721
33.8978233	64.53501394047234	0.0020222947945136844
33.9642792	65.21529658403526	0.0016845330057377263
34.024601	66.36780266949636	0.0017031369238144415
34.0917625	65.10189794580423	0.00172671400624177
34.1517181	65.31976791281564	0.0019304513712662976
34.2093582	64.17117186322844	0.001859486519361512
34.27351	63.69580047416319	0.0018837428437674052
34.349968	63.68193613878306	0.0014728403934816958
34.4033012	66.05688413211618	0.0014305464727297195
34.43051525	64.49025842504071	0.0018710613798333753
34.4909782	64.84877353271763	0.0016596005168077602
34.5242271	65.75227318447584	0.0018802435085924344
34.5874023	64.62904886840494	0.001685258581257683
34.6584473	65.1824524585756	0.0015159780423252404
34.7248383	64.63179243302812	0.0017649672010031949
34.787281	65.86443204487107	0.0020010849211741693
34.850071	64.80984436243385	0.0019197116402065977
34.911026	63.917844098711896	0.0018104368685461195
34.9696808	65.86343646404812	0.0018043398588101233
35.0255737	65.72954317182804	0.001644317181526427
35.0914192	64.27402916141118	0.0016592736703750772
35.1606255	64.85589198576561	0.0020708446612089015
35.213459	65.9031368780213	0.0016029330390072492
35.2748718	66.34009747541684	0.0013200101102311863
35.3376236	66.94358922349555	0.001499460380685064
35.4041023	65.22319508753853	0.0017181834793398249
35.4685783	65.37364875031219	0.001555894686398727
35.5312576	64.64588536339488	0.0017218237964766131
35.5952225	66.54866180589197	0.0018002196687077095
35.6540833	65.43302299991716	0.0015647926469774048
35.6831341	65.7929400597568	0.001755803289381859
35.7786102	63.75456287477776	0.001707075772360879
35.8395882	64.84363833741395	0.0019236843460057925
36.6329918	65.546195832261	0.0016207102080678406
36.6864815	63.9694856850049	0.002004929695159404
36.7401352	65.27578079215462	0.0018005290739647874
36.7977829	67.5311769690398	0.0019270395776474765
36.8586197	64.43447141206367	0.0016322927136741404
36.9272041	64.07124632179243	0.0015701054076662439
36.9939346	64.77070456772537	0.0016435039525162232
37.0589523	65.33353229594475	0.0016110632527918914
37.1262131	65.97380120185123	0.0013875100763426108
37.1852341	65.70879590219062	0.0017483070231371419
37.2466393	65.05267865448837	0.0017915649573684094
37.3083611	63.62581217747281	0.0017288199832322577
37.3754883	63.73586070264989	0.001702606704061362
37.4315186	66.50651665742842	0.0017998102508432077
37.4618378	64.95024806007136	0.0017154452184216186
37.52113725	64.26593762110083	0.0014394079610194365
37.5785618	65.74961201581074	0.0017435649772558934
37.6070061	64.60250013395707	0.0016838677501061984
37.6824188	65.16895359931195	0.0017041195038882213
37.7496567	65.56466593179525	0.001663624246691547
37.8103905	65.17626930940283	0.0017512190771111279
37.8683739	63.9368726891881	0.0015140086475222449
37.9261551	66.64696848803703	0.0016147826650578405
37.9869003	63.93951097653448	0.0014424585589864136
38.0483551	65.68016433392913	0.0017958039274575926
38.1022987	63.26049975686144	0.001531649038245551
38.1705933	63.5377132798949	0.002032751103783718
38.2295609	64.1399383429019	0.0017200059080102895
38.2927666	65.20964493044599	0.0016593831028543404
38.353405	64.1061763521795	0.0019638990856394806
38.4219704	66.10285025478355	0.0016079123158832642
38.4535332	65.240515958165	0.0016988508060143265
38.5434952	65.60085470846694	0.001687717961166634
38.5726242	64.76366332599576	0.0016618623662005409
38.6017532	64.99372391849474	0.0015934261034822217
38.6624718	64.8455629186948	0.0016891362978625102
38.7313423	65.0802996079796	0.0016813877388003194
38.7868156	65.6425392690395	0.0014879433248892546
38.8495598	64.45524556551878	0.0015948573782540957
38.9193878	66.97282122515118	0.001715971944404241
38.983017	66.39165608267251	0.0016133056094079932
39.0400047	64.78260096565211	0.0017304251522429668
39.1049805	65.95157013062672	0.0016018271299839742
39.1618767	64.01700438184669	0.0015532833352452625
39.2250328	65.51341365574447	0.001642045625125251
39.2939377	64.31790428848552	0.0018624183628479628
39.3549156	65.72884762037823	0.0015554630369065104
39.4126282	64.76266547077499	0.0014562589172075675
39.473999	63.90365208807531	0.001790528314049335
39.473999	65.30565505199434	0.00166327410935054
39.56804655	65.49641701109391	0.0016063833100061363
39.6258354	64.05194747684253	0.0016402349694509169
39.6531982	66.09698191057034	0.0014032255016443284
39.719902	65.76182706984096	0.0017280583570206856
39.7751083	63.126792978187666	0.001833694397579613
39.8311501	66.44139196713178	0.001496825046603686
39.8960838	65.67432082137167	0.001632896186528191
39.9670982	65.37060072578198	0.001438579420011295
40.031353	66.33874219453699	0.0018710850644693539
40.0921364	67.46581107854838	0.0017179518317399227
40.1421852	64.85719274193052	0.0015081352185446178
40.1980247	63.658105114912054	0.001667352883234132
40.2293148	66.64693351184279	0.001800589197244936
40.3104324	65.9192526595466	0.0014002156798301815
40.3104324	64.16692855118055	0.001677610590385013
40.4092083	65.81041078815052	0.001750083638029005
40.4382057	65.32691308914234	0.0015695282784730913
40.4965172	64.31859707013525	0.0016968502850484796
40.5572014	65.83606815319061	0.0014991089892079006
40.6115608	65.44035150342015	0.0016885846421838076
40.6826286	65.91113346947553	0.0016034579927442665
