#Loaded datafile ../../DD205_4_KOELNPPMS_ZFCW_100OE_TOUCHDOWN.DAT
#Rescaled data with factor 5.68279524355581
#T/K	M/kAm-1	sM/kAm-1
304.5239258	47.95226637383705	0.0016007916782381968
305.0594788	48.76970538456009	0.0027850869284318748
305.5398254	46.78088109099522	0.002103467671473247
306.0297546	48.46279492060278	0.0017013389333483543
307.06451415	49.34489422439498	0.0024841595503049315
307.506012	48.22953733125907	0.0021951563728218213
308.0072632	49.42879241108221	0.0021018778234923414
308.5466614	47.2399331616866	0.002597808204287407
309.0124207	49.85212452681803	0.0026111334960331155
309.5484314	48.93361059333251	0.0022056057207569812
310.0015869	47.67861212971937	0.0021847003030148796
310.5455322	46.84811207345511	0.0026059494457001
311.013031	49.767968095479766	0.002069237472773878
311.5412292	49.87376252058954	0.0023042661376013436
312.0440521	48.54137235981501	0.0021060863719733662
312.5171356	49.58549644113073	0.0018113985863378536
313.0318298	50.38538759304923	0.002434135992780045
313.5194702	46.202618281946926	0.0021759818360225195
314.0440979	46.86315691566697	0.002282726998822465
314.5315247	52.673668589946786	0.0016975103229135073
315.0263367	49.78832350302527	0.0022712916625450366
315.5084839	53.603290180230616	0.0018766699715336154
316.0542908	50.0156034872478	0.0019682980621816806
316.50248715	48.55801226521845	0.002343056887863533
317.49284365	49.498984721121836	0.0023606296409326745
317.5190125	47.621857878851706	0.0022626367298697893
318.0551453	48.20914613956391	0.0021399716482178067
318.5281677	48.038747073614964	0.00239305760267253
319.0134277	49.31532279701201	0.002621248947046679
319.5090332	47.29541649694247	0.0020962692464335394
320.0238037	48.81667569035725	0.002180786360701005
320.5124817	49.74411189912465	0.002199382767389626
321.0612488	46.46585359129208	0.0022431167391586035
321.524231	46.802900412811475	0.0026353068201299405
322.0205078	47.450315999194785	0.0019519232710825253
322.5314026	47.95712608658746	0.00235095802192081
323.0138855	47.92554078133717	0.0026113791423291264
323.5244446	46.81904979291729	0.002610985986371838
324.0487366	49.299681681098555	0.002691260159901196
324.5297241	46.83062315771931	0.0024003615372095223
325.0137329	51.946256530843804	0.002255593256272763
325.5455322	48.01887760802145	0.002437138381383198
326.0098267	48.08349092271121	0.0020446886181847146
326.5090942	48.659010607678894	0.002517831825042786
327.0545044	46.925749983345035	0.0021390330003903464
327.8991089	48.53890839384306	0.0021994257665407884
328.0144348	49.27284783277619	0.0019167705600485327
328.5562439	49.42025755420214	0.002606653667268897
329.022644	47.70647265837488	0.0021965786500716365
329.5145569	49.7915373546605	0.002429018818832955
330.0091248	49.21262684214728	0.0020412405635375913
330.5603638	47.233677321223745	0.0025307362819834496
331.037323	46.2404985124358	0.0019049117812435512
331.5063782	47.78909636532036	0.0025063667819216254
332.0513	46.88569451809576	0.0027259364365065293
332.5177917	48.788099059676256	0.002183509163141686
333.041748	48.73005622036943	0.0022624656815253435
333.5353394	42.540584027658134	0.002124591905320805
334.0222168	47.77732488330114	0.0019352054478794334
334.510437	51.419066121202455	0.00217173737554356
335.0591125	49.05740508154541	0.002148113499030321
335.5414124	45.11736549470861	0.0028131109418316454
336.016571	46.18020451074714	0.00251432500043923
336.5045471	48.198938308327136	0.0024499665348955515
337.0375977	48.30647584299474	0.0020665226208829175
338.3057556	46.63392439229175	0.0023360398133199347
338.5582581	45.81889070457514	0.002419942040728988
339.0453186	48.68436205395107	0.0026176860882486494
339.5243835	45.90068944509556	0.0019208230033008475
340.0574036	47.0337170551383	0.0020296753400954157
340.5379333	47.27271987815746	0.0020705480472637296
341.0187073	45.780503302341714	0.002253463877341248
341.5161133	46.39677731338435	0.0020634871533353185
342.0283813	48.098833517880706	0.002177879484081508
342.5014038	49.21309494696968	0.003031149101833178
343.0406189	49.025897049970744	0.0018894047110817188
343.5180664	48.82206775704563	0.002736196983392922
344.0588989	45.60248970411991	0.0028263445352333318
344.5095215	44.86116630522215	0.0023327260554042157
345.02415465	46.01424762641777	0.00238585713759123
345.5028534	47.87440016798873	0.0023375427537248978
346.0088501	43.58979811739445	0.002936987980780729
346.548645	46.12600254935688	0.002577178984203392
347.0422974	43.80929354941016	0.0028371802903563283
347.5402527	46.504459498612384	0.002290343327960457
348.1582947	47.10373201459596	0.0022111222570509676
348.5057373	47.94550914944856	0.002096406428241234
349.0047607	47.90873545071026	0.0026118599690997655
349.5013123	45.116421910494495	0.002787706320892806
349.8647156	44.53396145650118	0.0025904298220560933
