[Header]
TITLE,MPMS DC Measurement
BYAPP,MPMS Measurement,2.1,Summary
FILEOPENTIME, 1418232120.354000 12/10/2014, 6:22:00 PM

INFO, APPNAME, MPMS MultiVu Application, Revision 1.60,  Build 081

INFO, NAME, PMK18
INFO, WEIGHT, 13.800
INFO, AREA, 1.000
INFO, LENGTH, 1.000
INFO, SHAPE, NP
INFO, COMMENT, Fe2O3
INFO, SEQUENCE FILE: 04062014.seq


INFO, BACKGROUND DATA FILE:, None


STARTUPAXIS,X,4,LINEAR,AUTO,0.000000,0.000000
STARTUPAXIS,Y1,5,LINEAR,AUTO,0.000000,0.000000


STARTUPGROUP,Longitudinal
FIELDGROUP,Longitudinal,1,2,3,4,5,6,7,8,9,15,16,17,18,27,28
FIELDGROUP,Transverse,1,2,3,4,10,11,12,13,14,19,20,21,22,27,28

PLOT_APPEARANCE,ALL,HORZ_GRID_ON,VERT_GRID_ON,MARKERS_AND_LINES

[Data]
Time,Comment,Field (Oe),Temperature (K),Moment (emu),Long Scan Std Dev,Long Algorithm,Long Reg Fit,Long Percent Error (%),Trans Moment (emu),Trans Scan Std Dev,Trans Algorithm,Trans Reg Fit,Trans Percent Error (%),Long Moment [w/o ABS] (emu),Long Scan Std Dev [w/o ABS],Long Reg Fit [w/o ABS],Long Percent Error [w/o ABS] (%),Trans Moment [w/o ABS] (emu),Trans Scan Std Dev [w/o ABS],Trans Reg Fit [w/o ABS],Trans Percent Error [w/o ABS] (%),Points per Scan,Scans per Measurement,Scan Length (cm),Delta Temp (K),Rot Position (deg),Error,EC Comp. Running,Using ABS,
1418234686.673,,1.000000e+002,1.287660e+002,4.721109e-002,0.000000e+000,3,9.966468e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.936005e-001,0.000000e+000,0,,0,
1418234707.133,,1.000000e+002,1.297941e+002,4.699943e-002,0.000000e+000,3,9.966758e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.498901e-001,0.000000e+000,0,,0,
1418234765.476,,1.000000e+002,1.326167e+002,4.638942e-002,0.000000e+000,3,9.966050e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.410950e-001,0.000000e+000,0,,0,
1418234787.257,,1.000000e+002,1.336090e+002,4.617717e-002,0.000000e+000,3,9.966367e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.474945e-001,0.000000e+000,0,,0,
1418234806.218,,1.000000e+002,1.345587e+002,4.596981e-002,0.000000e+000,3,9.967468e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.526001e-001,0.000000e+000,0,,0,
1418234825.296,,1.000000e+002,1.354955e+002,4.578390e-002,0.000000e+000,3,9.967262e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.272095e-001,0.000000e+000,0,,0,
1418234844.788,,1.000000e+002,1.363894e+002,4.560020e-002,0.000000e+000,3,9.967479e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.587952e-001,0.000000e+000,0,,0,
1418234864.342,,1.000000e+002,1.372975e+002,4.540176e-002,0.000000e+000,3,9.966628e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.544006e-001,0.000000e+000,0,,0,
1418234883.725,,1.000000e+002,1.381714e+002,4.520788e-002,0.000000e+000,3,9.966528e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,7.743988e-001,0.000000e+000,0,,0,
1418234922.240,,1.000000e+002,1.399290e+002,4.484020e-002,0.000000e+000,3,9.967957e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.265991e-001,0.000000e+000,0,,0,
1418234941.505,,1.000000e+002,1.407892e+002,4.465432e-002,0.000000e+000,3,9.968202e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.937988e-001,0.000000e+000,0,,0,
1418234962.068,,1.000000e+002,1.417216e+002,4.446192e-002,0.000000e+000,3,9.967811e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.710999e-001,0.000000e+000,0,,0,
1418234981.997,,1.000000e+002,1.427004e+002,4.426792e-002,0.000000e+000,3,9.967936e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.839874e-001,0.000000e+000,0,,0,
1418235000.997,,1.000000e+002,1.436308e+002,4.406416e-002,0.000000e+000,3,9.967038e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.652039e-001,0.000000e+000,0,,0,
1418235019.965,,1.000000e+002,1.445753e+002,4.387446e-002,0.000000e+000,3,9.966676e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.105072e-001,0.000000e+000,0,,0,
1418235039.246,,1.000000e+002,1.455428e+002,4.367637e-002,0.000000e+000,3,9.966425e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.098969e-001,0.000000e+000,0,,0,
1418235059.730,,1.000000e+002,1.465667e+002,4.350461e-002,0.000000e+000,3,9.966901e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.140015e-001,0.000000e+000,0,,0,
1418235119.542,,1.000000e+002,1.495910e+002,4.288960e-002,0.000000e+000,3,9.965257e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.465027e-001,0.000000e+000,0,,0,
1418235139.964,,1.000000e+002,1.506112e+002,4.269168e-002,0.000000e+000,3,9.965910e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.665924e-001,0.000000e+000,0,,0,
1418235160.471,,1.000000e+002,1.515693e+002,4.249442e-002,0.000000e+000,3,9.965923e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.372040e-001,0.000000e+000,0,,0,
1418235180.494,,1.000000e+002,1.525282e+002,4.230310e-002,0.000000e+000,3,9.965641e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.655090e-001,0.000000e+000,0,,0,
1418235199.893,,1.000000e+002,1.534532e+002,4.212641e-002,0.000000e+000,3,9.967011e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.846893e-001,0.000000e+000,0,,0,
1418235218.533,,1.000000e+002,1.543195e+002,4.195468e-002,0.000000e+000,3,9.967975e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,7.653961e-001,0.000000e+000,0,,0,
1418235279.501,,1.000000e+002,1.571160e+002,4.142101e-002,0.000000e+000,3,9.966611e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.547119e-001,0.000000e+000,0,,0,
1418235300.196,,1.000000e+002,1.581295e+002,4.123038e-002,0.000000e+000,3,9.966113e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.667053e-001,0.000000e+000,0,,0,
1418235320.946,,1.000000e+002,1.591558e+002,4.104864e-002,0.000000e+000,3,9.966454e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.788971e-001,0.000000e+000,0,,0,
1418235340.571,,1.000000e+002,1.601600e+002,4.086467e-002,0.000000e+000,3,9.966905e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.215088e-001,0.000000e+000,0,,0,
1418235359.820,,1.000000e+002,1.611317e+002,4.069159e-002,0.000000e+000,3,9.967625e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.123077e-001,0.000000e+000,0,,0,
1418235381.078,,1.000000e+002,1.621162e+002,4.050396e-002,0.000000e+000,3,9.967486e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.456940e-001,0.000000e+000,0,,0,
1418235401.023,,1.000000e+002,1.630943e+002,4.032807e-002,0.000000e+000,3,9.967090e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.981018e-001,0.000000e+000,0,,0,
# 1418235421.874,,1.000000e+002,1.641194e+002,6.497855e-002,0.000000e+000,3,4.926790e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.454956e-001,0.000000e+000,0,,0,
1418235442.577,,1.000000e+002,1.651227e+002,3.996154e-002,0.000000e+000,3,9.965811e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.568024e-001,0.000000e+000,0,,0,
1418235463.100,,1.000000e+002,1.661248e+002,3.978356e-002,0.000000e+000,3,9.966269e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.414978e-001,0.000000e+000,0,,0,
1418235483.061,,1.000000e+002,1.670955e+002,3.960774e-002,0.000000e+000,3,9.966314e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.930054e-001,0.000000e+000,0,,0,
1418235502.826,,1.000000e+002,1.681048e+002,3.943664e-002,0.000000e+000,3,9.966002e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.981018e-001,0.000000e+000,0,,0,
1418235523.631,,1.000000e+002,1.690602e+002,3.926381e-002,0.000000e+000,3,9.966377e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,1.012695e+000,0.000000e+000,0,,0,
1418235543.021,,1.000000e+002,1.701007e+002,3.909077e-002,0.000000e+000,3,9.966546e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.578033e-001,0.000000e+000,0,,0,
1418235562.763,,1.000000e+002,1.710696e+002,3.891739e-002,0.000000e+000,3,9.965740e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.560028e-001,0.000000e+000,0,,0,
1418235581.935,,1.000000e+002,1.720266e+002,3.875173e-002,0.000000e+000,3,9.965110e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.540039e-001,0.000000e+000,0,,0,
1418235604.012,,1.000000e+002,1.730317e+002,7.135232e-003,0.000000e+000,2,0.000000e+000,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.386139e-001,0.000000e+000,0,,0,
1418235623.903,,1.000000e+002,1.741385e+002,3.840141e-002,0.000000e+000,3,9.965567e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.387054e-001,0.000000e+000,0,,0,
1418235643.473,,1.000000e+002,1.751115e+002,3.823737e-002,0.000000e+000,3,9.966027e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.017944e-001,0.000000e+000,0,,0,
1418235663.355,,1.000000e+002,1.760835e+002,3.807259e-002,0.000000e+000,3,9.966671e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.474030e-001,0.000000e+000,0,,0,
1418235684.199,,1.000000e+002,1.771203e+002,3.790192e-002,0.000000e+000,3,9.967053e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,1.006500e+000,0.000000e+000,0,,0,
1418235704.285,,1.000000e+002,1.781263e+002,3.773355e-002,0.000000e+000,3,9.966092e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,1.005402e+000,0.000000e+000,0,,0,
1418235723.347,,1.000000e+002,1.791276e+002,3.757043e-002,0.000000e+000,3,9.965585e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,7.885895e-001,0.000000e+000,0,,0,
1418235742.847,,1.000000e+002,1.800753e+002,3.741620e-002,0.000000e+000,3,9.965009e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.963928e-001,0.000000e+000,0,,0,
1418235762.854,,1.000000e+002,1.810734e+002,3.725145e-002,0.000000e+000,3,9.965078e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.871918e-001,0.000000e+000,0,,0,
1418235783.213,,1.000000e+002,1.820636e+002,3.306932e-002,0.000000e+000,3,5.476536e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.794006e-001,0.000000e+000,0,,0,
1418235802.276,,1.000000e+002,1.830377e+002,3.693993e-002,0.000000e+000,3,9.965889e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.665924e-001,0.000000e+000,0,,0,
1418235822.174,,1.000000e+002,1.839737e+002,3.679485e-002,0.000000e+000,3,9.966275e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.149933e-001,0.000000e+000,0,,0,
1418235841.228,,1.000000e+002,1.849223e+002,3.664206e-002,0.000000e+000,3,9.966716e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,7.864990e-001,0.000000e+000,0,,0,
1418235860.486,,1.000000e+002,1.858047e+002,3.650424e-002,0.000000e+000,3,9.965796e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,7.805023e-001,0.000000e+000,0,,0,
1418235879.603,,1.000000e+002,1.866617e+002,3.636871e-002,0.000000e+000,3,9.964886e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,7.474976e-001,0.000000e+000,0,,0,
1418235900.774,,1.000000e+002,1.875437e+002,3.623213e-002,0.000000e+000,3,9.964938e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.093018e-001,0.000000e+000,0,,0,
1418235919.899,,1.000000e+002,1.884366e+002,3.609060e-002,0.000000e+000,3,9.964804e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,7.680969e-001,0.000000e+000,0,,0,
1418235939.149,,1.000000e+002,1.893105e+002,3.596159e-002,0.000000e+000,3,9.965596e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.025055e-001,0.000000e+000,0,,0,
1418235997.765,,1.000000e+002,1.919593e+002,3.556113e-002,0.000000e+000,3,9.966186e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.665924e-001,0.000000e+000,0,,0,
1418236018.515,,1.000000e+002,1.929151e+002,3.541658e-002,0.000000e+000,3,9.965838e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.464966e-001,0.000000e+000,0,,0,
1418236038.632,,1.000000e+002,1.938551e+002,3.527879e-002,0.000000e+000,3,9.965183e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.192047e-001,0.000000e+000,0,,0,
1418236059.264,,1.000000e+002,1.948510e+002,3.513674e-002,0.000000e+000,3,9.964052e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.849030e-001,0.000000e+000,0,,0,
1418236078.452,,1.000000e+002,1.957580e+002,3.499696e-002,0.000000e+000,3,9.963972e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.269958e-001,0.000000e+000,0,,0,
1418236097.967,,1.000000e+002,1.967104e+002,3.486088e-002,0.000000e+000,3,9.963955e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.865967e-001,0.000000e+000,0,,0,
1418236116.514,,1.000000e+002,1.976268e+002,3.472180e-002,0.000000e+000,3,9.964333e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.424072e-001,0.000000e+000,0,,0,
1418236177.161,,1.000000e+002,2.005804e+002,3.430446e-002,0.000000e+000,3,9.964992e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.360046e-001,0.000000e+000,0,,0,
1418236195.888,,1.000000e+002,2.015206e+002,3.416613e-002,0.000000e+000,3,9.965307e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.671875e-001,0.000000e+000,0,,0,
1418236215.887,,1.000000e+002,2.025009e+002,3.403067e-002,0.000000e+000,3,9.965568e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.066925e-001,0.000000e+000,0,,0,
1418236235.137,,1.000000e+002,2.034705e+002,3.389264e-002,0.000000e+000,3,9.964883e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.441925e-001,0.000000e+000,0,,0,
1418236255.520,,1.000000e+002,2.044494e+002,3.375290e-002,0.000000e+000,3,9.964868e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.917999e-001,0.000000e+000,0,,0,
1418236275.301,,1.000000e+002,2.054134e+002,3.361209e-002,0.000000e+000,3,9.964635e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.402008e-001,0.000000e+000,0,,0,
1418236294.144,,1.000000e+002,2.063246e+002,3.339887e-002,0.000000e+000,3,9.957415e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.822021e-001,0.000000e+000,0,,0,
1418236314.714,,1.000000e+002,2.072934e+002,3.334573e-002,0.000000e+000,3,9.964338e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.575958e-001,0.000000e+000,0,,0,
1418236332.847,,1.000000e+002,2.082595e+002,3.321380e-002,0.000000e+000,3,9.964577e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.592987e-001,0.000000e+000,0,,0,
1418236352.675,,1.000000e+002,2.092518e+002,3.308188e-002,0.000000e+000,3,9.964724e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.093933e-001,0.000000e+000,0,,0,
1418236371.245,,1.000000e+002,2.102240e+002,3.294914e-002,0.000000e+000,3,9.964779e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.168945e-001,0.000000e+000,0,,0,
1418236391.416,,1.000000e+002,2.112101e+002,3.282119e-002,0.000000e+000,3,9.965050e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.692993e-001,0.000000e+000,0,,0,
1418236410.932,,1.000000e+002,2.121923e+002,3.268566e-002,0.000000e+000,3,9.965794e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.098053e-001,0.000000e+000,0,,0,
1418236430.353,,1.000000e+002,2.131838e+002,3.255334e-002,0.000000e+000,3,9.965964e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.491058e-001,0.000000e+000,0,,0,
1418236449.486,,1.000000e+002,2.141413e+002,3.242842e-002,0.000000e+000,3,9.966691e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.744049e-001,0.000000e+000,0,,0,
1418236472.267,,1.000000e+002,2.151385e+002,-1.036651e-002,0.000000e+000,2,0.000000e+000,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.444885e-001,0.000000e+000,0,,0,
1418236491.595,,1.000000e+002,2.162119e+002,3.215430e-002,0.000000e+000,3,9.965745e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.004974e-001,0.000000e+000,0,,0,
1418236511.079,,1.000000e+002,2.171295e+002,3.202924e-002,0.000000e+000,3,9.966085e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.453064e-001,0.000000e+000,0,,0,
1418236531.516,,1.000000e+002,2.180554e+002,3.190659e-002,0.000000e+000,3,9.965798e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.798981e-001,0.000000e+000,0,,0,
1418236551.289,,1.000000e+002,2.190074e+002,3.178242e-002,0.000000e+000,3,9.965208e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.601990e-001,0.000000e+000,0,,0,
1418236571.336,,1.000000e+002,2.199264e+002,3.166310e-002,0.000000e+000,3,9.965422e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.122101e-001,0.000000e+000,0,,0,
1418236591.961,,1.000000e+002,2.209373e+002,3.153623e-002,0.000000e+000,3,9.965085e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.316101e-001,0.000000e+000,0,,0,
1418236612.585,,1.000000e+002,2.219481e+002,3.140645e-002,0.000000e+000,3,9.964751e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.777985e-001,0.000000e+000,0,,0,
1418236632.077,,1.000000e+002,2.229540e+002,3.128191e-002,0.000000e+000,3,9.964271e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.394073e-001,0.000000e+000,0,,0,
1418236650.804,,1.000000e+002,2.238828e+002,1.615541e-002,0.000000e+000,3,0.000000e+000,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.228912e-001,0.000000e+000,0,,0,
1418236671.225,,1.000000e+002,2.248441e+002,3.104107e-002,0.000000e+000,3,9.965219e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.074097e-001,0.000000e+000,0,,0,
1418236691.374,,1.000000e+002,2.257941e+002,3.091690e-002,0.000000e+000,3,9.965141e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.956909e-001,0.000000e+000,0,,0,
1418236711.631,,1.000000e+002,2.267474e+002,3.079815e-002,0.000000e+000,3,9.965431e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.131927e-001,0.000000e+000,0,,0,
1418236732.584,,1.000000e+002,2.277188e+002,3.067868e-002,0.000000e+000,3,9.965590e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.309998e-001,0.000000e+000,0,,0,
1418236752.232,,1.000000e+002,2.286935e+002,3.063952e-002,0.000000e+000,3,9.970726e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.193054e-001,0.000000e+000,0,,0,
1418236772.419,,1.000000e+002,2.296366e+002,3.036465e-002,0.000000e+000,3,9.960773e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.865967e-001,0.000000e+000,0,,0,
1418236793.482,,1.000000e+002,2.305826e+002,3.034306e-002,0.000000e+000,3,9.964922e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.244995e-001,0.000000e+000,0,,0,
1418236815.106,,1.000000e+002,2.315876e+002,3.020602e-002,0.000000e+000,3,9.965252e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.019012e-001,0.000000e+000,0,,0,
1418236835.833,,1.000000e+002,2.326083e+002,3.008391e-002,0.000000e+000,3,9.965384e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.543915e-001,0.000000e+000,0,,0,
1418236855.910,,1.000000e+002,2.336380e+002,2.996751e-002,0.000000e+000,3,9.965049e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.183044e-001,0.000000e+000,0,,0,
1418236876.481,,1.000000e+002,2.346338e+002,2.984380e-002,0.000000e+000,3,9.965065e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.683075e-001,0.000000e+000,0,,0,
1418236897.293,,1.000000e+002,2.355902e+002,2.972496e-002,0.000000e+000,3,9.965194e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.445953e-001,0.000000e+000,0,,0,
1418236918.496,,1.000000e+002,2.366618e+002,2.960123e-002,0.000000e+000,3,9.965292e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,1.006897e+000,0.000000e+000,0,,0,
1418236939.878,,1.000000e+002,2.377433e+002,2.947463e-002,0.000000e+000,3,9.964680e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.622955e-001,0.000000e+000,0,,0,
1418236962.362,,1.000000e+002,2.387809e+002,2.934796e-002,0.000000e+000,3,9.964537e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,1.112701e+000,0.000000e+000,0,,0,
1418236983.682,,1.000000e+002,2.399041e+002,2.922164e-002,0.000000e+000,3,9.965013e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,1.024307e+000,0.000000e+000,0,,0,
1418237046.338,,1.000000e+002,2.430571e+002,2.885106e-002,0.000000e+000,3,9.965382e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.728088e-001,0.000000e+000,0,,0,
1418237067.119,,1.000000e+002,2.440795e+002,2.873208e-002,0.000000e+000,3,9.965075e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.812012e-001,0.000000e+000,0,,0,
1418237088.611,,1.000000e+002,2.451798e+002,2.860889e-002,0.000000e+000,3,9.964831e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,1.036301e+000,0.000000e+000,0,,0,
1418237108.814,,1.000000e+002,2.462318e+002,2.848759e-002,0.000000e+000,3,9.964760e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.827057e-001,0.000000e+000,0,,0,
1418237129.688,,1.000000e+002,2.471998e+002,2.837165e-002,0.000000e+000,3,9.964374e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.365997e-001,0.000000e+000,0,,0,
1418237150.993,,1.000000e+002,2.482227e+002,2.825739e-002,0.000000e+000,3,9.965475e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.208984e-001,0.000000e+000,0,,0,
1418237170.899,,1.000000e+002,2.491945e+002,2.814853e-002,0.000000e+000,3,9.965887e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.569031e-001,0.000000e+000,0,,0,
1418237233.406,,1.000000e+002,2.521091e+002,2.782006e-002,0.000000e+000,3,9.965958e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.017944e-001,0.000000e+000,0,,0,
1418237254.023,,1.000000e+002,2.530509e+002,2.881121e-002,0.000000e+000,3,9.764327e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.840942e-001,0.000000e+000,0,,0,
1418237274.530,,1.000000e+002,2.540063e+002,2.760997e-002,0.000000e+000,3,9.966018e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.281006e-001,0.000000e+000,0,,0,
1418237294.397,,1.000000e+002,2.549377e+002,2.750786e-002,0.000000e+000,3,9.965894e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,7.854004e-001,0.000000e+000,0,,0,
1418237314.287,,1.000000e+002,2.558386e+002,2.741407e-002,0.000000e+000,3,9.965286e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.414154e-001,0.000000e+000,0,,0,
1418237376.177,,1.000000e+002,2.587411e+002,2.709805e-002,0.000000e+000,3,9.965234e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.992920e-001,0.000000e+000,0,,0,
1418237396.200,,1.000000e+002,2.596565e+002,2.699762e-002,0.000000e+000,3,9.965814e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.541870e-001,0.000000e+000,0,,0,
1418237418.599,,1.000000e+002,2.606832e+002,2.688722e-002,0.000000e+000,3,9.965547e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.914856e-001,0.000000e+000,0,,0,
1418237438.395,,1.000000e+002,2.616225e+002,2.678426e-002,0.000000e+000,3,9.966184e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.870239e-001,0.000000e+000,0,,0,
1418237457.223,,1.000000e+002,2.625356e+002,2.668869e-002,0.000000e+000,3,9.966612e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,7.411804e-001,0.000000e+000,0,,0,
1418237476.285,,1.000000e+002,2.633728e+002,2.659819e-002,0.000000e+000,3,9.966738e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,7.608032e-001,0.000000e+000,0,,0,
1418237495.309,,1.000000e+002,2.642934e+002,2.649889e-002,0.000000e+000,3,9.966108e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.930054e-001,0.000000e+000,0,,0,
1418237552.659,,1.000000e+002,2.671943e+002,2.619836e-002,0.000000e+000,3,9.966068e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.594055e-001,0.000000e+000,0,,0,
