[Header]
TITLE,MPMS DC Measurement
BYAPP,MPMS Measurement,2.1,Summary
FILEOPENTIME, 1418239200.498000 12/10/2014, 8:20:00 PM

INFO, APPNAME, MPMS MultiVu Application, Revision 1.60,  Build 081

INFO, NAME, PMK18
INFO, WEIGHT, 13.800
INFO, AREA, 1.000
INFO, LENGTH, 1.000
INFO, SHAPE, NP
INFO, COMMENT, Fe2O3
INFO, SEQUENCE FILE: 04062014.seq


INFO, BACKGROUND DATA FILE:, None


STARTUPAXIS,X,4,LINEAR,AUTO,0.000000,0.000000
STARTUPAXIS,Y1,5,LINEAR,AUTO,0.000000,0.000000


STARTUPGROUP,Longitudinal
FIELDGROUP,Longitudinal,1,2,3,4,5,6,7,8,9,15,16,17,18,27,28
FIELDGROUP,Transverse,1,2,3,4,10,11,12,13,14,19,20,21,22,27,28

PLOT_APPEARANCE,ALL,HORZ_GRID_ON,VERT_GRID_ON,MARKERS_AND_LINES

[Data]
Time,Comment,Field (Oe),Temperature (K),Moment (emu),Long Scan Std Dev,Long Algorithm,Long Reg Fit,Long Percent Error (%),Trans Moment (emu),Trans Scan Std Dev,Trans Algorithm,Trans Reg Fit,Trans Percent Error (%),Long Moment [w/o ABS] (emu),Long Scan Std Dev [w/o ABS],Long Reg Fit [w/o ABS],Long Percent Error [w/o ABS] (%),Trans Moment [w/o ABS] (emu),Trans Scan Std Dev [w/o ABS],Trans Reg Fit [w/o ABS],Trans Percent Error [w/o ABS] (%),Points per Scan,Scans per Measurement,Scan Length (cm),Delta Temp (K),Rot Position (deg),Error,EC Comp. Running,Using ABS,
1418239200.498,,1.000000e+002,2.999957e+002,2.289520e-002,0.000000e+000,3,9.965565e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,2.639771e-002,0.000000e+000,0,,0,
1418239311.949,,1.000000e+002,2.988862e+002,2.297542e-002,0.000000e+000,3,9.964464e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,2.271729e-001,0.000000e+000,0,,0,
1418239384.152,,1.000000e+002,2.977856e+002,2.308344e-002,0.000000e+000,3,9.964775e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,3.899841e-001,0.000000e+000,0,,0,
1418239431.268,,1.000000e+002,2.966591e+002,4.739591e-002,0.000000e+000,3,5.541942e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,6.018066e-001,0.000000e+000,0,,0,
1418239461.166,,1.000000e+002,2.955931e+002,2.330311e-002,0.000000e+000,3,9.965168e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,7.934875e-001,0.000000e+000,0,,0,
1418239489.119,,1.000000e+002,2.944296e+002,2.341034e-002,0.000000e+000,3,9.964797e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,1.074493e+000,0.000000e+000,0,,0,
1418239509.486,,1.000000e+002,2.932753e+002,2.347804e-002,0.000000e+000,3,9.964833e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.816284e-001,0.000000e+000,0,,0,
1418239530.283,,1.000000e+002,2.920975e+002,2.358335e-002,0.000000e+000,3,9.964661e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,1.106293e+000,0.000000e+000,0,,0,
1418239552.267,,1.000000e+002,2.908763e+002,2.371207e-002,0.000000e+000,3,9.963918e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,1.187073e+000,0.000000e+000,0,,0,
1418239573.196,,1.000000e+002,2.896206e+002,2.381916e-002,0.000000e+000,3,9.965132e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,1.176208e+000,0.000000e+000,0,,0,
1418239592.508,,1.000000e+002,2.884816e+002,2.394348e-002,0.000000e+000,3,9.965302e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,1.101715e+000,0.000000e+000,0,,0,
1418239652.304,,1.000000e+002,2.852318e+002,2.426310e-002,0.000000e+000,3,9.965019e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.381958e-001,0.000000e+000,0,,0,
1418239672.445,,1.000000e+002,2.842708e+002,2.435861e-002,0.000000e+000,3,9.964743e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.419861e-001,0.000000e+000,0,,0,
1418239692.804,,1.000000e+002,2.832853e+002,2.446040e-002,0.000000e+000,3,9.965267e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.039001e-001,0.000000e+000,0,,0,
1418239712.952,,1.000000e+002,2.823765e+002,2.454627e-002,0.000000e+000,3,9.965118e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.049011e-001,0.000000e+000,0,,0,
1418239732.186,,1.000000e+002,2.815203e+002,2.463170e-002,0.000000e+000,3,9.965214e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,7.843018e-001,0.000000e+000,0,,0,
1418239752.569,,1.000000e+002,2.806429e+002,2.472250e-002,0.000000e+000,3,9.964333e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.477173e-001,0.000000e+000,0,,0,
1418239772.443,,1.000000e+002,2.797750e+002,2.481867e-002,0.000000e+000,3,9.964216e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,7.662964e-001,0.000000e+000,0,,0,
1418239832.122,,1.000000e+002,2.771536e+002,2.507263e-002,0.000000e+000,3,9.965074e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,7.510986e-001,0.000000e+000,0,,0,
1418239852.442,,1.000000e+002,2.762829e+002,2.516906e-002,0.000000e+000,3,9.964846e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.715820e-001,0.000000e+000,0,,0,
1418239872.106,,1.000000e+002,2.753739e+002,2.525436e-002,0.000000e+000,3,9.965683e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.287964e-001,0.000000e+000,0,,0,
1418239893.114,,1.000000e+002,2.744822e+002,2.536227e-002,0.000000e+000,3,9.965379e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.229980e-001,0.000000e+000,0,,0,
1418239912.418,,1.000000e+002,2.735497e+002,2.544486e-002,0.000000e+000,3,9.966084e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,7.952881e-001,0.000000e+000,0,,0,
1418239930.848,,1.000000e+002,2.726670e+002,2.552648e-002,0.000000e+000,3,9.965740e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,7.251892e-001,0.000000e+000,0,,0,
1418239949.254,,1.000000e+002,2.717976e+002,2.562170e-002,0.000000e+000,3,9.965749e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,7.416992e-001,0.000000e+000,0,,0,
1418239968.519,,1.000000e+002,2.709272e+002,3.087561e-002,0.000000e+000,3,4.065467e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.710938e-001,0.000000e+000,0,,0,
1418239988.253,,1.000000e+002,2.699958e+002,2.580065e-002,0.000000e+000,3,9.965566e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.646851e-001,0.000000e+000,0,,0,
1418240007.612,,1.000000e+002,2.690643e+002,2.590380e-002,0.000000e+000,3,9.965639e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.721924e-001,0.000000e+000,0,,0,
1418240027.159,,1.000000e+002,2.681917e+002,2.601364e-002,0.000000e+000,3,9.965151e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.731079e-001,0.000000e+000,0,,0,
1418240047.174,,1.000000e+002,2.671874e+002,2.611208e-002,0.000000e+000,3,9.964946e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.866882e-001,0.000000e+000,0,,0,
1418240067.526,,1.000000e+002,2.662699e+002,2.621172e-002,0.000000e+000,3,9.964752e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.484253e-001,0.000000e+000,0,,0,
1418240087.096,,1.000000e+002,2.652979e+002,2.631005e-002,0.000000e+000,3,9.965165e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.731995e-001,0.000000e+000,0,,0,
1418240106.353,,1.000000e+002,2.643738e+002,2.640095e-002,0.000000e+000,3,9.964890e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.130188e-001,0.000000e+000,0,,0,
1418240127.814,,1.000000e+002,2.634697e+002,2.651161e-002,0.000000e+000,3,9.965348e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.748169e-001,0.000000e+000,0,,0,
1418240147.837,,1.000000e+002,2.624893e+002,2.518625e-002,0.000000e+000,3,7.241845e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.203125e-001,0.000000e+000,0,,0,
1418240166.274,,1.000000e+002,2.615631e+002,2.655170e-002,0.000000e+000,3,9.950259e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,7.553101e-001,0.000000e+000,0,,0,
1418240184.977,,1.000000e+002,2.606960e+002,2.680215e-002,0.000000e+000,3,9.965392e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.349915e-001,0.000000e+000,0,,0,
1418240204.516,,1.000000e+002,2.597570e+002,2.689728e-002,0.000000e+000,3,9.965718e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.130859e-001,0.000000e+000,0,,0,
1418240224.149,,1.000000e+002,2.588567e+002,2.691924e-002,0.000000e+000,3,9.951936e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.874207e-001,0.000000e+000,0,,0,
1418240242.398,,1.000000e+002,2.579118e+002,2.710240e-002,0.000000e+000,3,9.965317e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.616028e-001,0.000000e+000,0,,0,
1418240262.015,,1.000000e+002,2.569897e+002,2.712089e-002,0.000000e+000,3,9.970024e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.427124e-001,0.000000e+000,0,,0,
1418240281.015,,1.000000e+002,2.560742e+002,2.547181e-002,0.000000e+000,3,6.417214e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.491058e-001,0.000000e+000,0,,0,
1418240300.023,,1.000000e+002,2.551468e+002,5.923280e-002,0.000000e+000,3,2.192775e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.429108e-001,0.000000e+000,0,,0,
1418240319.522,,1.000000e+002,2.541642e+002,3.290516e-002,0.000000e+000,3,8.867570e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.735046e-001,0.000000e+000,0,,0,
1418240339.272,,1.000000e+002,2.532168e+002,2.746622e-002,0.000000e+000,3,9.962967e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.484039e-001,0.000000e+000,0,,0,
1418240358.311,,1.000000e+002,2.522858e+002,2.773488e-002,0.000000e+000,3,9.964616e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.908997e-001,0.000000e+000,0,,0,
1418240378.514,,1.000000e+002,2.513013e+002,2.784999e-002,0.000000e+000,3,9.964776e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.443054e-001,0.000000e+000,0,,0,
1418240396.521,,1.000000e+002,2.503454e+002,2.793881e-002,0.000000e+000,3,9.965242e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.229980e-001,0.000000e+000,0,,0,
1418240416.959,,1.000000e+002,2.493882e+002,2.807183e-002,0.000000e+000,3,9.963911e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.356995e-001,0.000000e+000,0,,0,
1418240436.107,,1.000000e+002,2.484470e+002,2.816490e-002,0.000000e+000,3,9.964425e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.162079e-001,0.000000e+000,0,,0,
1418240455.185,,1.000000e+002,2.474663e+002,2.826985e-002,0.000000e+000,3,9.964786e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.624115e-001,0.000000e+000,0,,0,
1418240472.817,,1.000000e+002,2.465632e+002,2.836284e-002,0.000000e+000,3,9.965093e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.035889e-001,0.000000e+000,0,,0,
1418240493.442,,1.000000e+002,2.456237e+002,2.849063e-002,0.000000e+000,3,9.964755e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.360962e-001,0.000000e+000,0,,0,
1418240512.996,,1.000000e+002,2.446653e+002,2.859791e-002,0.000000e+000,3,9.964437e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.654938e-001,0.000000e+000,0,,0,
1418240534.270,,1.000000e+002,2.437035e+002,2.870840e-002,0.000000e+000,3,9.963655e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.098053e-001,0.000000e+000,0,,0,
1418240554.324,,1.000000e+002,2.427067e+002,2.881581e-002,0.000000e+000,3,9.964789e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.231964e-001,0.000000e+000,0,,0,
1418240572.902,,1.000000e+002,2.418414e+002,2.892341e-002,0.000000e+000,3,9.964288e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,7.726135e-001,0.000000e+000,0,,0,
1418240592.238,,1.000000e+002,2.409297e+002,2.903421e-002,0.000000e+000,3,9.964867e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,7.610931e-001,0.000000e+000,0,,0,
1418240612.441,,1.000000e+002,2.399947e+002,2.913740e-002,0.000000e+000,3,9.964268e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.432007e-001,0.000000e+000,0,,0,
1418240632.815,,1.000000e+002,2.390644e+002,2.925156e-002,0.000000e+000,3,9.964464e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.076996e-001,0.000000e+000,0,,0,
1418240650.971,,1.000000e+002,2.381979e+002,2.934746e-002,0.000000e+000,3,9.964228e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,7.164001e-001,0.000000e+000,0,,0,
1418240710.830,,1.000000e+002,2.353807e+002,2.967560e-002,0.000000e+000,3,9.963572e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.268951e-001,0.000000e+000,0,,0,
1418240731.173,,1.000000e+002,2.344496e+002,2.979658e-002,0.000000e+000,3,9.963121e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.353027e-001,0.000000e+000,0,,0,
1418240749.681,,1.000000e+002,2.334945e+002,2.990476e-002,0.000000e+000,3,9.963517e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.180084e-001,0.000000e+000,0,,0,
1418240770.540,,1.000000e+002,2.325422e+002,3.003031e-002,0.000000e+000,3,9.963401e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.560089e-001,0.000000e+000,0,,0,
1418240790.977,,1.000000e+002,2.315491e+002,3.015609e-002,0.000000e+000,3,9.964163e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.862000e-001,0.000000e+000,0,,0,
1418240810.360,,1.000000e+002,2.305392e+002,3.027048e-002,0.000000e+000,3,9.964794e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.276062e-001,0.000000e+000,0,,0,
1418240829.485,,1.000000e+002,2.295837e+002,3.038175e-002,0.000000e+000,3,9.964805e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.610077e-001,0.000000e+000,0,,0,
1418240887.312,,1.000000e+002,2.268628e+002,3.072000e-002,0.000000e+000,3,9.964726e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.993988e-001,0.000000e+000,0,,0,
1418240906.843,,1.000000e+002,2.258597e+002,3.083724e-002,0.000000e+000,3,9.964707e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.231964e-001,0.000000e+000,0,,0,
1418240926.733,,1.000000e+002,2.248898e+002,3.098889e-002,0.000000e+000,3,9.963911e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.160095e-001,0.000000e+000,0,,0,
1418240944.843,,1.000000e+002,2.239449e+002,3.109024e-002,0.000000e+000,3,9.964729e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,7.658997e-001,0.000000e+000,0,,0,
1418240961.967,,1.000000e+002,2.230985e+002,3.119469e-002,0.000000e+000,3,9.964827e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,7.837982e-001,0.000000e+000,0,,0,
1418240981.358,,1.000000e+002,2.222540e+002,3.130668e-002,0.000000e+000,3,9.964048e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.051971e-001,0.000000e+000,0,,0,
1418241000.147,,1.000000e+002,2.213010e+002,3.140647e-002,0.000000e+000,3,9.964233e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.412018e-001,0.000000e+000,0,,0,
1418241059.224,,1.000000e+002,2.184598e+002,3.177499e-002,0.000000e+000,3,9.964070e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.105072e-001,0.000000e+000,0,,0,
1418241078.638,,1.000000e+002,2.175012e+002,3.190225e-002,0.000000e+000,3,9.965875e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.528900e-001,0.000000e+000,0,,0,
1418241097.137,,1.000000e+002,2.166046e+002,3.202471e-002,0.000000e+000,3,9.966144e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,7.964935e-001,0.000000e+000,0,,0,
1418241115.661,,1.000000e+002,2.156670e+002,3.215582e-002,0.000000e+000,3,9.966099e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,7.938995e-001,0.000000e+000,0,,0,
1418241135.535,,1.000000e+002,2.147202e+002,3.225242e-002,0.000000e+000,3,9.965467e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.407043e-001,0.000000e+000,0,,0,
1418241153.910,,1.000000e+002,2.137876e+002,3.236157e-002,0.000000e+000,3,9.965340e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,7.843018e-001,0.000000e+000,0,,0,
1418241173.168,,1.000000e+002,2.128767e+002,3.252492e-002,0.000000e+000,3,9.963470e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.466034e-001,0.000000e+000,0,,0,
1418241193.167,,1.000000e+002,2.119160e+002,3.263434e-002,0.000000e+000,3,9.963482e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.373016e-001,0.000000e+000,0,,0,
1418241247.901,,1.000000e+002,2.092245e+002,3.300744e-002,0.000000e+000,3,9.964690e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.049011e-001,0.000000e+000,0,,0,
1418241267.745,,1.000000e+002,2.083132e+002,3.311463e-002,0.000000e+000,3,9.964988e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.679962e-001,0.000000e+000,0,,0,
1418241349.509,,1.000000e+002,2.044356e+002,-1.187826e-001,0.000000e+000,2,0.000000e+000,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.593964e-001,0.000000e+000,0,,0,
1418241387.063,,1.000000e+002,2.024655e+002,-1.815855e-002,0.000000e+000,3,0.000000e+000,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.048096e-001,0.000000e+000,0,,0,
1418241408.696,,1.000000e+002,2.014803e+002,3.409035e-002,0.000000e+000,3,9.962700e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,1.010010e+000,0.000000e+000,0,,0,
1418241427.688,,1.000000e+002,2.005034e+002,3.422865e-002,0.000000e+000,3,9.962603e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.050995e-001,0.000000e+000,0,,0,
1418241487.414,,1.000000e+002,1.977314e+002,3.464392e-002,0.000000e+000,3,9.962325e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.804932e-001,0.000000e+000,0,,0,
1418241506.913,,1.000000e+002,1.967564e+002,3.478801e-002,0.000000e+000,3,9.963176e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.166962e-001,0.000000e+000,0,,0,
1418241566.272,,1.000000e+002,1.939088e+002,3.520726e-002,0.000000e+000,3,9.965593e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.335114e-001,0.000000e+000,0,,0,
1418241584.327,,1.000000e+002,1.930395e+002,3.533261e-002,0.000000e+000,3,9.965807e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,7.693024e-001,0.000000e+000,0,,0,
1418241602.990,,1.000000e+002,1.921602e+002,3.547085e-002,0.000000e+000,3,9.966224e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.472900e-001,0.000000e+000,0,,0,
1418241623.326,,1.000000e+002,1.912119e+002,3.561890e-002,0.000000e+000,3,9.965255e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.161072e-001,0.000000e+000,0,,0,
1418241642.115,,1.000000e+002,1.902531e+002,3.573441e-002,0.000000e+000,3,9.966296e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.690948e-001,0.000000e+000,0,,0,
1418241660.310,,1.000000e+002,1.893449e+002,3.588096e-002,0.000000e+000,3,9.966329e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.163910e-001,0.000000e+000,0,,0,
1418241717.926,,1.000000e+002,1.865386e+002,3.633797e-002,0.000000e+000,3,9.965568e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.798065e-001,0.000000e+000,0,,0,
1418241737.989,,1.000000e+002,1.855258e+002,3.647873e-002,0.000000e+000,3,9.965219e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.805084e-001,0.000000e+000,0,,0,
1418241757.020,,1.000000e+002,1.845692e+002,3.663703e-002,0.000000e+000,3,9.964576e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.815002e-001,0.000000e+000,0,,0,
1418241816.738,,1.000000e+002,1.816353e+002,3.708864e-002,0.000000e+000,3,9.964108e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.432068e-001,0.000000e+000,0,,0,
