#Scaled file ./YF45_minus_1.2T_LA.dat
#Using factor: 0.8596564519696263
#q / A-1 	 I / cm-1 	 sI / cm-1 	 dI / cm-1
0.0914526	0.019758515823360284	0.001350769586415354	0.0039841
0.0932129	0.01841616227360971	0.0014029421364853908	0.00398865
0.0948867	0.016170911552355442	0.0013903051866414372	0.00399265
0.096645	0.015376073196864327	0.0013361554267318704	0.00399656
0.0984735	0.013716076588110977	0.0013202947651930308	0.00400033
0.100238	0.012389712648367041	0.0013793961462659425	0.00400371
0.10191	0.012667553613643625	0.0013864797154301723	0.0040067
0.103581	0.01111922637800113	0.001375390147199764	0.0040095
0.105251	0.013258997252598728	0.0013779949062492321	0.00401822
0.10701	0.012645116580247218	0.0013328629425208268	0.00402788
0.108771	0.012041035991448162	0.0012151759742461848	0.00403685
0.110573	0.011497561182512963	0.0012177033642149756	0.00404536
0.112374	0.011677315346619813	0.0012227667407170766	0.00405327
0.11411	0.01266626412896567	0.001263290945862925	0.00406037
0.115837	0.011587481247388986	0.0012071553795493083	0.00406699
0.117636	0.012353950939965105	0.0012010002393532057	0.00407344
0.119374	0.010658278588455016	0.0012624140962819157	0.00407929
0.121035	0.01254144201213968	0.0012621132165237265	0.00408455
0.122769	0.01126132758951171	0.0012091239928243187	0.00408973
0.124557	0.012206519858452313	0.0012032439426928464	0.00409476
0.126303	0.011722189413412626	0.0012348707035608091	0.00409939
0.12794	0.013029297048632444	0.0011711529673408203	0.00410351
0.129724	0.011546905462856019	0.0010933196721794904	0.00410796
0.131484	0.010737281016391025	0.0011581893480451183	0.00411932
0.133251	0.010821441383038852	0.0010782412980119432	0.00413003
0.13508	0.012088403061951688	0.001120416043545573	0.00414044
0.136792	0.011940112323986927	0.0011624274543533286	0.00414962
0.138498	0.009434471663431058	0.0011197970909001549	0.00415826
0.140265	0.008465956914948518	0.001119711125254958	0.00416673
0.141973	0.00862407352615929	0.0011623242955790924	0.00417447
0.143619	0.007620355845968594	0.0011446497589265969	0.00418156
0.145434	0.00786017420637456	0.001048720695451306	0.00418897
0.147254	0.007359922923844396	0.0010213750237141523	0.00419601
0.149004	0.007647916431818741	0.0010780435770279902	0.00420244
0.150695	0.0064396349023173515	0.0010429867869166688	0.00420836
0.152437	0.005360043943675817	0.0010378718310274494	0.00421417
0.154222	0.006229973290246479	0.0010178074494384783	0.00421984
0.155967	0.006932622087828373	0.0010893996387585088	0.0042274
0.157603	0.006278440721008527	0.0010876287464674514	0.00423876
0.159343	0.006588054588749908	0.0010204122084879464	0.00425025
0.161129	0.005348481564396825	0.0010404851866414372	0.00426145
0.162862	0.005330918783083086	0.0010515919480008848	0.00427177
0.164674	0.0055976787766937805	0.0010015599424962524	0.00428204
0.166422	0.005531149963875851	0.0009919575799277518	0.00429148
0.168143	0.005606627800358785	0.0010006229169636056	0.00430034
0.16986	0.0060380291976507025	0.0009950953259774409	0.00430879
0.171577	0.0059276836954758804	0.0009819253891332662	0.00431687
0.173286	0.006806897331727816	0.0009879687739906128	0.00432456
0.175045	0.005428300665962205	0.000966932980610916	0.00433215
0.176878	0.004118149846902416	0.0009406704760032439	0.0043397
0.17864	0.003071432150984199	0.0010112052878873516	0.00434665
0.180302	0.004936637351387217	0.0009991958872533362	0.00435295
0.182054	0.004170545907649964	0.0009652566505295751	0.00436331
0.183813	0.005408382425970069	0.0009441005052466026	0.0043763
0.185457	0.005698284371267786	0.0009583793989138181	0.00438791
0.187237	0.005851165674686064	0.0008826780517533728	0.00439994
0.189074	0.003944989247782174	0.0009089319597965253	0.00441181
0.190845	0.005215939732632149	0.0009098947750227312	0.00442276
0.192569	0.004803975167719264	0.0009319707527093113	0.00443298
0.194256	0.004774841410562013	0.0009279819467721722	0.00444258
0.195943	0.0038224538171184232	0.0009329249713709974	0.00445181
0.197742	0.004706386967291672	0.0008658545749883272	0.00446126
0.199536	0.004354486598677906	0.000928351599046519	0.00447032
0.200453	0.0004157393163934829	0.002507961732976188	0.00447481
