#File generated by ModelExp v0.7.2
#Read datafile: ../data_rescaling/IOS-7_Dispersion_300K_LangevinSAXSscaled.xye
#Started Fit at 2019-01-15 12:41:09.566797
#Finished Fit at 2019-01-15 12:41:09.573967
#[[Fit Statistics]]
#    # fitting method   = leastsq
#    # function evals   = 0
#    # data points      = 4676
#    # variables        = 0
#    chi-square         = 10886.0815
#    reduced chi-square = 2.32807560
#    Akaike info crit   = 3951.41640
#    Bayesian info crit = 3951.41640
#[[Variables]]
#    Ms1:  206.4 (fixed)
#    mu1:  4140 (fixed)
#    Ms2:  38 (fixed)
#    mu2:  530 (fixed)
#    chi:  0.32 (fixed)
#    T:    300 (fixed)

#[[Data]] 0
#B / T	M / kAm-1	sM / kAm-1	Mmodel / kAm-1
-7.7007257813	-242.1792191065	1.8379898214	-239.81451913937872
-7.6926972656	-239.0122993518	1.9295890119	-239.80459256772602
-7.6899765625	-240.7206234366	1.8874989237	-239.80122516638366
-7.6797347656	-239.6834424277	1.9176297243	-239.7885330790006
-7.6787113281	-239.9187584761	1.7556555301	-239.78726340983678
-7.6687003906	-240.4353391467	2.5450214339	-239.77483065264815
-7.6655375	-240.1029255859	2.2216638217	-239.77089759272152
-7.65720625	-241.0423538972	2.0463458788	-239.76052611992347
-7.6525316406	-238.975745359	1.8674896329	-239.75469940713523
-7.6459648437	-238.6301422349	2.53738795	-239.74650521408358
-7.641009375	-241.915541292	1.3561060955	-239.74031473856292
-7.6362214844	-239.0878038943	1.7388591837	-239.73432792857352
-7.631059375	-240.0747987997	1.7338260367	-239.72786693069688
-7.6269785156	-238.746652063	2.0491076789	-239.72275463940142
-7.6197964844	-241.4473910355	1.6517660366	-239.71374745748975
-7.6154847656	-237.7115504892	1.8783291512	-239.70833393421566
-7.60655625	-242.3881752589	1.6598199098	-239.69710931176692
-7.6049847656	-236.5931670323	1.7948978523	-239.69513166234816
-7.594553125	-240.4841690553	2.9353974707	-239.6819883933472
-7.5924945312	-239.1448092397	1.6221476006	-239.6793915001147
-7.5845671875	-239.8100404066	1.6287590038	-239.66938141769373
-7.5782488281	-240.7142216822	2.1889424707	-239.66139184867345
-7.5730527344	-240.3748675172	1.9250504462	-239.65481392350253
-7.56649375	-240.339994523	1.8080495775	-239.64650102640374
-7.5595519531	-240.5210940672	1.6593421504	-239.63769120519083
-7.5564898437	-242.5170634737	1.9535946588	-239.63380124055845
-7.5475515625	-237.6200587509	1.9056969137	-239.62243294856276
-7.5455027344	-237.3150167883	1.5130994615	-239.61982427501547
-7.5365734375	-241.9935084625	1.3999554494	-239.60844263545772
-7.5309929687	-239.152554288	1.2972949983	-239.60131928257647
-7.5241011719	-239.5049996852	2.5783002691	-239.59251111999157
-7.5175242188	-238.2206195399	1.8592364562	-239.58409405890748
-7.5096027344	-240.5329711935	2.4567282469	-239.57394161375493
-7.5065109375	-238.0116210854	2.0257469785	-239.5699746991532
-7.4980777344	-239.8771626169	1.8096681823	-239.55914203696895
-7.4960445312	-241.4016781748	1.7642155773	-239.55652759806196
-7.4863542969	-239.4065683986	1.7922215936	-239.54405254148918
-7.4837957031	-241.2131308624	1.6570228359	-239.54075459673103
-7.4760890625	-240.4128306823	1.9840403256	-239.53081073281504
-7.4712933594	-240.0248060283	2.2601510174	-239.52461505962668
-7.4621488281	-238.8034924804	2.0706867691	-239.51278443766873
-7.4575554687	-238.6930193377	1.9677735613	-239.5068335977553
-7.4533152344	-239.404565557	1.7697741059	-239.5013353400195
-7.4504027344	-237.9839514133	2.0831126098	-239.49755600754804
-7.4413308594	-239.1205259397	1.5155978838	-239.48576983376614
-7.4406246094	-239.5281772344	2.2108747774	-239.48485136546253
-7.4306570312	-239.4041190818	1.5529686328	-239.471874630453
-7.4293332031	-240.5786717683	1.535623981	-239.47014917044274
-7.4183820313	-242.5069795276	1.3317593531	-239.455857739171
-7.4170746094	-239.6719126739	1.4004246612	-239.45414940704117
-7.4061019531	-240.553328449	2.0017615892	-239.43979412528037
-7.40466875	-238.6805745068	1.7658721937	-239.4379167246191
-7.3968542969	-239.0309698012	1.7819223214	-239.4276706401443
-7.39491875	-239.9607854815	1.6512089531	-239.4251302777828
-7.3847109375	-240.1420196978	2.0634117235	-239.41171609154628
-7.3818558594	-238.5566399072	1.6238722728	-239.4079591830942
-7.3721816406	-237.8817173597	2.2939459282	-239.39521280633136
-7.3711191406	-238.7725059395	2.202014985	-239.39381135359758
-7.3589285156	-241.4072515662	1.6913568809	-239.3777098120484
-7.358884375	-240.7686245863	2.1175497299	-239.37765143710538
-7.347884375	-240.1184335457	1.8437014852	-239.3630876126721
-7.3474574219	-239.9676738139	2.5198530906	-239.36252166695283
-7.3367375	-241.0134200607	2.1119419093	-239.34829554701776
-7.3358933594	-240.0992425004	2.076507433	-239.34717397070168
-7.3271867188	-239.4768028925	1.5551568874	-239.3355943540783
-7.3271539063	-240.8621661054	2.1436343596	-239.335550674739
-7.3166550781	-237.5978910828	2.1836343479	-239.32155956560646
-7.3129640625	-242.2377623445	2.1599710755	-239.31663353576317
-7.3059019531	-240.78131876	1.7322163067	-239.30719789810666
-7.3014414063	-241.9338970136	1.758631288	-239.30123103868894
-7.2949214844	-239.2560080178	1.969490614	-239.29249937248653
-7.289953125	-237.5546315493	1.8425787318	-239.28583762334114
-7.280434375	-239.7529631264	2.1050257865	-239.27305521726538
-7.2787257813	-239.8346366408	2.4759263607	-239.27075810918268
-7.2694371094	-239.2343942719	1.5398971736	-239.25825561765856
-7.2670261719	-241.1666409673	1.4339517061	-239.25500652934642
-7.2569292969	-241.6661929303	1.7932747202	-239.24138164139956
-7.2537539063	-241.6805066102	1.8716745568	-239.23709073679754
-7.245971875	-239.3530653532	1.9243587057	-239.22656274380358
-7.2407621094	-240.7345790907	2.109234048	-239.2195050098566
-7.2337457031	-239.6820601673	1.7043178661	-239.20998752746712
-7.2302652344	-240.5547877836	1.6908979306	-239.20526117004835
-7.2207539062	-238.4818735032	1.8215188241	-239.1923273498109
-7.2165210937	-239.5648895377	1.9246661444	-239.1865630484014
-7.2107328125	-239.4954060049	1.4538107076	-239.17867210843843
-7.2035304688	-239.2528526108	2.1036788746	-239.16883988201306
-7.2002207031	-240.211847229	1.9688654682	-239.16431652970863
-7.1908167969	-239.3007008016	1.7021789654	-239.15144710637261
-7.18825	-240.1541848772	1.5182432477	-239.14792991461363
-7.1820890625	-239.1943764997	1.9449908635	-239.13947993530894
-7.1742445313	-240.0014263466	1.8224492881	-239.12870473549273
-7.1715683594	-241.0834354793	1.9201099708	-239.12502462608614
-7.1652492187	-238.8778030759	1.6507903119	-239.11632655667853
-7.1565480469	-239.8449547645	2.2573768702	-239.10433041498104
-7.1557574219	-238.3175921973	1.5265620319	-239.10323928497212
-7.1450679688	-242.9387663656	2.120862121	-239.08846872109106
-7.1450113281	-239.9755449604	1.8836003844	-239.08839036517415
-7.1353128906	-239.9867934493	2.1258318663	-239.07495958948977
-7.1285183594	-238.0320321993	2.0278051672	-239.0655335182713
-7.1233019531	-240.5242748416	1.688186585	-239.05828739685825
-7.1165195312	-239.0312639026	2.2180494159	-239.04885369470455
-7.1095625	-240.4663044813	2.2255520614	-239.03916273052596
-7.10704375	-236.4942709502	1.7598590429	-239.035650573958
-7.0960542969	-238.3214341342	1.9074306925	-239.02030435512927
-7.0958835937	-237.9183245463	1.9685332755	-239.0200656877079
-7.0863277344	-239.9747821836	1.6743332045	-239.00669109316001
-7.0835628906	-239.6695847839	1.7083297886	-239.0028161643156
-7.0756042969	-236.1632388575	3.0183953799	-238.99164915062988
-7.0720363281	-240.8313484745	1.9722592983	-238.98663649579407
-7.0611257813	-238.7373882461	2.325856631	-238.97128395181156
-7.061078125	-240.2326752685	1.9684043715	-238.9712168128648
-7.0505597656	-240.8805144373	2.0720691818	-238.95638122054825
-7.0488425781	-241.4539731594	1.9894521726	-238.95395596783945
-7.0368222656	-241.1930107902	1.5456234851	-238.93695356726894
-7.0361242188	-236.4283221223	2.7714800844	-238.93596481843304
-7.0251386719	-239.6158249779	1.6464929694	-238.92038430250193
-7.0248257812	-240.0876799701	1.6636851997	-238.91993998508838
-7.0146417969	-238.7347874369	2.1096859081	-238.90546155368176
-7.014346875	-238.7160950425	1.779077767	-238.9050417818848
-7.0029128906	-240.6076650172	1.9585421862	-238.8887462975784
-7.002115625	-241.4212815722	1.8593377442	-238.88760851167305
-6.9923871094	-238.8591798316	1.98367727	-238.87370863546505
-6.99066875	-239.6368699941	2.2206311115	-238.8712503640603
-6.9801839844	-239.6195678137	1.9001114566	-238.85623058542498
-6.9776085938	-237.6938126124	2.1757953203	-238.8525358894725
-6.9683953125	-239.1978567279	1.6875138058	-238.83930099933363
-6.9666433594	-237.265660552	2.1093168796	-238.83678123798367
-6.9573933594	-239.9104206049	1.6903941846	-238.82346099146122
-6.9556996094	-242.0925315169	2.015323968	-238.82101896183875
-6.9464101562	-238.9569370916	1.9506264342	-238.80760905774497
-6.9451832031	-238.794822639	2.128596188	-238.80583578730213
-6.9361882812	-240.0901325798	1.8353516848	-238.79282084054762
-6.9353949219	-238.3354307825	2.4348250243	-238.7916716501215
-6.9254425781	-238.9697796222	1.7738768822	-238.77723813579556
-6.9201785156	-238.1442577102	1.8832367356	-238.76959078005044
-6.9117054688	-240.0219057627	1.8463285637	-238.75726250490692
-6.9089195312	-238.9180713831	1.9134036862	-238.75320381580374
-6.9067148437	-237.9350534177	1.6777441575	-238.74999010915099
-6.8961957031	-239.0549431196	1.9348423828	-238.7346345959471
-6.8909695312	-240.7665863319	1.8047874878	-238.72699198407236
-6.8827183594	-239.6192841515	1.8901991511	-238.71490723885475
-6.8810035156	-239.7289523346	1.4096954988	-238.71239281962852
-6.8707164062	-237.1217725912	2.4635916581	-238.69728857217257
-6.87	-239.942543234	1.7947373947	-238.69623537744445
-6.8607105469	-238.864560652	2.6247254187	-238.68256329476765
-6.8572671875	-238.3248824638	1.6453637594	-238.67748804468678
-6.8519675781	-238.0928912169	1.9596335499	-238.66966902085943
-6.8470082031	-237.8746072804	2.1551564698	-238.6623433929991
-6.8412480469	-241.007373517	1.7510377304	-238.65382446670426
-6.8370316406	-240.6915886572	1.9123873308	-238.6475815243765
-6.8277941406	-238.39983297	1.955845589	-238.63388307065856
-6.8257554687	-239.9469529235	1.517647845	-238.63085597150086
-6.8150535156	-238.4894898314	1.8097146908	-238.614941993506
-6.8144804688	-237.0374220127	2.8674534996	-238.6140887572269
-6.8037464844	-236.605380288	2.8820472612	-238.5980855737697
